mpid,formula,e_hull
mp-775444,Ti3Mn2V(PO4)6,0.00928808190104391
mp-760060,Sb(SO4)2,0.006947088712118799
mp-1028812,Te4MoW3S4,0.12562048645833368
mp-32384,Li4Ni7(PO4)6,0.04327423378047435
mp-631387,SnRuW,0.7127534760317467
mvc-13958,SbF5,0.3620624620833333
mp-707169,CuH4C3ClO2,0.15082850965909067
mp-13001,Ba2HoTaO6,0.0007457689999981201
mp-18108,Dy4(B2O5)3,0.02007973930000162
mp-608461,PaCl2O,0.0
mp-1026402,HfMg14Bi,0.058127241562500036
mvc-6319,Ta2ZnCuO7,0.14263583106060373
mp-558003,UH12C4N4O11,0.498374456145835
mp-1012835,SmCu(WO4)2,0.03782287468749957
mp-11124,CsLaHgSe3,0.0
mp-991652,VCu3Te4,0.0
mp-673092,Li4Sn(PO3)6,0.03907532268678171
mp-777424,LiFe4OF7,0.05935023769230785
mp-763890,Li2VCrP2(O4F)2,0.001293648750011478
mp-559610,Rb2NaAl2(PO4)3,0.0
mp-764637,Li3Fe8O3F13,0.06145970166666714
mp-558121,K4Ba(VS4)2,0.0
mp-558022,SrBPO5,0.00018760874997880703
mp-762337,Li2CuF5,0.05810465677084853
mp-974371,Rh3Br,0.8280295108333329
mp-557273,SrRuO3,0.0
mp-1078473,MnCO3,0.03262668400000024
mp-1079261,ErCuSb2,0.0
mp-555186,Li2ZnSnS4,0.0
mp-1098493,NaHfMg30O31,0.06827955696428667
mp-763264,Li2FeSiO4,0.007141284062500475
mp-778984,Ti17(NO4)6,0.03129418856638644
mp-984554,BPbO3,1.0780930242142777
mp-619575,ClF3,0.0
mp-775469,Li6Ti7Cr5O24,0.00011630609164114958
mp-11540,PtO,0.9376312262499996
mp-570198,Ba(ZnAs)2,0.02877325750000015
mp-1028911,Te2MoW3(Se2S)2,0.04307005083333415
mp-989542,Ba6Tl2NCl,0.0
mp-1007770,TlAs,0.11217401999999987
mp-27770,RhCl3,0.0
mp-645487,Na2Co(NO3)4,0.0
mp-770628,Li2CrO3,0.027830772500002432
mp-10617,Sr,0.2620622399999999
mp-1035901,LiYMg14O16,0.046372352968750974
mp-2286,Li2Se,0.0
mp-778392,Li2MnF6,0.0585643353703702
mp-568746,Bi2Pd,0.0
mp-780521,Cr19O48,0.08172375481343419
mp-11113,TiTeAs,0.0
mp-7233,La2SeO2,0.0
mp-29163,Ag2TeS3,0.0
mp-762170,Li2NiP2O7,0.043330630833324335
mp-19075,K2SrV4O12,0.0
mp-532384,Dy2Ti2O7,0.04551468943179415
mvc-14630,ZnCoO2,0.2545200849999993
mp-961703,NaLiPt,0.6179676883333327
mp-677126,Ca2YbF7,0.03621050245000035
mp-617257,WO2,0.20229776416666567
mp-700156,Eu4Mo4O11,0.4026254607894728
mp-639747,Ba,0.30927741
mp-541755,NiPH16NO10,0.002954932910517627
mp-555275,NbTe7Br5O,0.010474549642858657
mp-27185,KTh6F25,0.003732918214287117
mp-1078581,ThAlNi,0.0
mp-1071627,LaSiNi4,0.0
mp-675645,Tb2PbS4,0.062250141785715314
mvc-4685,Ca(CuO2)2,0.2469267050000008
mp-759650,Li3Bi3(PO4)4,0.09662646826922484
mvc-1853,YCu3(SbO3)4,0.15774013741667406
mp-37045,Ce2SmS4,0.021996388035717903
mp-1331,YCd2,0.0
mp-30750,CeAl4Ni,0.0
mp-972985,KPdO3,0.1513762553333322
mp-4611,Th(SiPt)2,0.09632369099999673
mp-567939,CsSmCl3,0.029966993166667063
mp-1096324,Mg2CdPb,1.1690967075
mp-762244,Li2AgF4,0.0954845628571439
mvc-2740,Ca2Ta2MnO8,0.05915023137363029
mp-773586,CrP2O7,0.024203105562500937
mp-1079708,N2O3,1.1633616377620113
mp-695831,CaH4(N3O)2,0.08266469210051319
mp-773312,Li3Cr2FeO6,0.0013578112500018946
mp-1077783,TbNi2,0.0
mp-9976,Ba(Sb3Ru)4,0.0
mp-767533,Na2LaPCO7,0.030409507291660805
mp-867213,Er2OsPd,0.0
mp-866691,La2PC,0.0
mp-23717,Ca2MgP2(H2O5)2,0.0012390621929840866
mp-1098461,CeHfMg30O32,0.1315224755273432
mp-1080243,MgMnO2,0.02511728499999588
mp-765126,Li2Co(CO3)2,0.05669343795453941
mp-20490,NdNiSn,0.0
mp-23414,Sc4NCl6,0.0
mp-542844,V2O5,0.05893034642856776
mp-763759,Li4V3(FeO5)2,0.06781733141447344
mp-1023208,CaMg6W,0.30017898187500025
mp-555022,LuSeO3F,0.03909236916666625
mp-867827,DyCdAu2,0.0
mp-569178,HoTlSe2,0.0
mp-777705,Mn8O13F3,0.06629343359375461
mp-795607,V2N4O11,1.8755783424650359
mp-861644,ThCdPt2,0.07711545250000018
mp-7625,Y3ReB7,0.0
mp-560564,Ti6In2Si2P12O49,0.0
mp-570472,CdI2,0.0011306308888887615
mp-18629,NaTmGeO4,0.0
mp-645688,Ce10S19,0.0014687611206971596
mp-8874,LiSiBO4,0.00033061987500371265
mp-775761,AgClO3,0.0019045739999965503
mp-3787,RbFe2S3,0.0
mvc-15487,Mg2SbWO6,0.21000143233333368
mp-774124,Li2MnO2,0.05993279766666593
mp-685224,Sc22Fe7S40,0.17273204757246408
mp-555592,CsTaPS6,0.0
mp-774419,MnCr3(PO4)6,0.055034169154415835
mp-762536,LiFe(PO3)4,0.06949446652777169
mp-13933,Ba2HoReO6,0.0
mp-1099847,SrCa7FeCo7O20,0.016450057326412804
mp-28375,Ta2AgF12,0.0
mp-9481,TcS2,0.0
mp-611771,KCoF3,0.14741634266666725
mp-780255,Gd3NbO7,0.006316519090914241
mp-15576,Dy3Ga5O12,0.0
mp-766663,Li4V3P8O29,0.04234530700758032
mvc-15849,CaVF6,0.0
mp-22673,MnInCu2,0.07929007671052712
mp-865898,TiZnCo2,0.0
mp-704674,Ca3MnCoO6,0.0542188860101005
mp-767098,LiMn2O3F,0.07708216187499417
mp-566781,LiFe(MoO4)2,0.016035670844910754
mp-7007,NbSe2,0.003892739999998618
mp-568382,MnBi,0.21181117250000006
mp-984597,Au3S,0.3990541375000003
mp-5818,Tl4SnS4,0.0
mp-764581,Li2VFeP2(O4F)2,0.0007073485415940437
mp-971744,ZnCo3,0.07589244615384771
mp-21719,Sc2V3Ge4,0.0
mp-757235,Li2CuF4,0.034670671428571616
mp-1023012,Mg6MnNb,0.22218045218750013
mp-585227,Co(PO3)3,0.0
mp-771338,La2P4O13,0.00587094381578801
mp-1074050,Mg9Si5,0.2202265882142856
mp-1074587,Mg4Si3,0.23765491373016
mp-779807,Fe5O3F7,0.04944483399999822
mp-640159,V2GaSn2,0.0
mp-2682,Sb2Rh,0.0
mp-11206,LiTi(SiO3)2,0.03309663291666709
mvc-8963,CaLaFeCoO6,0.030704178749991762
mp-761460,Li2FeP2O7,0.05428113875000218
mp-1076889,La7SmV7CrO20,0.2424611174131943
mp-19689,MnTe2O5,0.009831583515627962
mp-867212,TcOs3,0.0
mp-566867,Na2Fe3(PO4)3,0.0074158897916634095
mp-4196,NdFeSi2,0.0
mp-29483,MgInBr3,0.011075971499999504
mvc-2773,SrSn(PO4)2,0.12054605541665266
mp-4853,CaSiO3,0.2442092384999999
mp-1096233,YAgPd2,2.04111722375
mp-432,NbRu,0.0
mp-1094371,MgTi2,0.22414326888889136
mp-3363,Sc2Ni2Sn,0.0
mp-560959,KTl2MoF6,0.0
mp-648384,KB5O8,0.3149247694642838
mp-2516,YZn,0.0
mp-1030903,LiMg6SiO8,0.2338597281640622
mp-540977,Bi5IO7,0.003940745576925586
mp-1096955,EuB12,0.10469427999999947
mp-2695,Sb2Os,0.0
mp-677027,NaCa9TaTi9O30,0.0031650202250013137
mp-581600,Rb2FeI4,0.0
mp-31042,Ca9Mn4Bi9,0.11197676124999756
mp-977310,OsAu3,0.6905111687499996
mp-5900,Ba2ZrF8,0.0
mp-686119,Ag13(BiI4)14,0.04088053819277171
mp-7239,PrMgGa,0.0
mp-1006883,CoNi,0.1564969499999993
mp-763981,Li4Nb2Ni3Sn3O16,0.012777753392852809
mp-16597,K3ErSi2O7,0.0
mp-771686,NbCrO4,0.04096810916671245
mp-1058331,CsSe,0.3650480406250001
mvc-10610,ZnP3W3O13,0.1875931441805463
mp-17960,BaSm2O4,0.0
mp-1031074,NaMg6SiO8,0.2768063749609375
mp-605350,RbPbF3,0.05875323149999901
mp-10669,Ba3(AlGe)2,0.0
mp-18045,KEuPO4,0.0
mp-1073360,MgSi2,0.29971210009259464
mp-12012,KPrGeSe4,0.0
mp-626785,KHO,0.0
mp-762552,Li3NbNi3O8,0.06883480099999684
mp-569462,Pr15Si10Ni7,0.030451110752840908
mp-561251,Rb2Y(NO3)5,0.0
mvc-13330,V3O7,0.06667125699999588
mp-30745,Ir3W,0.0
mp-1094484,MgZn5,0.040744205059522816
mp-579631,V4(P2O7)3,0.007489954999998716
mp-558786,Ag6GeSO8,0.0
mp-865215,TmHfRu2,0.0
mp-4788,K(OsO3)2,0.01150438888888772
mp-9306,Sr2ZnN2,0.0
mp-568603,In5Se5Cl,0.02160516194760076
mp-1097682,TiMoW2,4.8420148480555545
mp-18698,CsPr(CO3)2,0.0
mp-1099018,Mg14AlCO16,0.2827619594726549
mp-32761,SiO,0.40261424416665736
mp-27779,Hg(Mo3Cl7)2,0.0
mp-19712,PrAgPb,0.0
mp-557352,CaP2Xe5F22,0.0
mp-5510,U(SiAu)2,0.026137279999999485
mp-549158,InCuO2,0.0055841618750003255
mp-1026462,Mg14BSb,0.2205883975000001
mp-862667,LiAc2Ge,0.0
mp-18385,Lu2Si2O7,0.019604596363640425
mp-1029281,Te3MoWSe,0.0300081047916656
mp-9007,Na6P4W,0.0
mp-11345,ZrP,0.0
mp-542656,Cs2AlP3O10,0.0
mp-2596,NpN,0.0
mp-1078227,BaCoSO,0.10149179218749893
mp-27891,Bi2SO2,0.0
mp-704943,Li2Mn3ZnO8,0.0
mp-770543,Mn2O3,0.059254242625000224
mp-540013,LiBi2(PO4)3,0.10009489942129512
mp-862839,Pr10C4Br15,0.0
mp-865514,YSnAu2,0.0
mp-1033291,Mg6BCO8,0.6531574256640624
mp-684696,BaNa4Ti2Si10(BO15)2,0.17275215078231287
mp-1096466,Al2VIr,3.185769983750004
mp-764920,LiVF5,0.001974132142862573
mp-771965,Sb2P4H3O16,0.08288463185000161
mp-700189,KZrVF7,0.0
mp-865356,Tm2MgAl,0.0
mp-1087476,K2Mg5Sn3,0.0
mp-764233,Na8CoO6,0.01815997733333496
mp-1023399,LiMg6Al,0.04029691375
mp-28463,LiNb3Cl8,0.0
mp-19076,HoCrO4,0.0
mp-1034187,LiMg14TiO16,0.03252329562500034
mp-581419,K3Nb2Cu3S8,0.0
mp-762477,LiMn3Al2(HO2)6,0.018152346458333742
mp-765713,Li8Co(O2F)2,0.08935386633332865
mp-999204,ScAl3,0.08990207250000015
mp-1078729,Zr6CuBi2,0.0
mp-11369,ErHg2,0.0155567466666664
mp-675353,Sm3(Bi7Te12)2,0.12052663785060735
mp-981103,Sr3CdO4,0.018710218749999008
mp-1072088,TiS2,0.11948588666666635
mp-1016629,Mg6CdMo,0.2295499837500001
mp-1026849,KBaMg14,0.16996008250000005
mp-866313,Ba3In(BO3)3,0.0
mp-675076,Sr5U5O18,0.0
mp-776104,K2O,0.051000308749999945
mp-622093,K3Yb(SO4)3,0.1526856249671047
mvc-9785,VPO4,0.1667145385416653
mp-1078897,SmFeAsO,0.2046674303125009
mp-753405,LiCuF3,0.02239234849999772
mp-1078612,LaTe3,0.0
mp-778180,CsTi(NbCl3)6,0.010297391153847537
mp-865369,Tm2OsAu,0.0
mp-850412,Li7TiCr3(PO4)6,0.08263257472121133
mp-18964,K3NaCr2O8,0.0
mp-1352,ZrN,0.0
mp-761649,Li2V(Si2O5)3,0.06971019375002463
mp-762873,Fe3OF5,0.0624227333333387
mp-1013555,Sr3AsN,0.0
mp-642821,K3H5Pt,0.011139454444444752
mp-19149,NaNiO2,0.0
mp-1073592,MgSi2,0.2396684234259281
mp-675953,Tl2SeO4,0.011938891428573406
mp-690110,VMoO5,0.05961158375000152
mp-865447,LuSbPd2,0.0
mp-771651,Li8Mn13Fe3O32,0.047100322797606786
mp-1020631,ZnGeO3,0.10709247366666652
mp-23196,U3Bi4,0.10113787214285797
mp-669313,Cs3Nb2S11,0.0
mp-4448,Y3AlC,0.0
mp-555529,LiCaCoF6,0.04051417555555137
mp-705001,LiCrP2O7,0.0493049622727284
mp-867894,Sm2MgAl,0.0
mp-1094011,Zn(GaS2)2,0.14080356142856856
mp-554113,LuP5O14,0.0
mp-865409,UTc2Sn,0.0
mp-560638,Na2U2Si(O4F)2,0.0
mp-1098812,Mg30CdFeO32,0.014486035039062097
mp-3252,SrTe3O8,0.004741635208334039
mp-30250,YAgO2,0.0
mp-504498,K2CdPb,0.0
mp-1093674,Mg2CuPt,1.87387002125
mp-3332,NaCrSe2,0.0
mp-973444,K3V,0.8804806924999999
mp-780090,Li4Cr3(FeO4)3,0.07745287275252721
mp-11818,BaZnGe,0.0
mp-555514,OsOF5,0.0015600049999990873
mp-652548,MgMn3(CuO4)2,0.0063029771875040535
mp-541870,KAl2P2H5O11,0.005768059960312044
mp-770911,Li3Fe4CuO8,0.08714472656250027
mvc-3235,MgMo3O8,0.17762653479166698
mp-1096623,BaCaIn2,1.6587166687499997
mp-31285,Cs2PdSe8,0.0
mp-763141,LiMn2F9,0.08285476019097349
mp-676601,K9(Mo6S7)8,0.43692702648229975
mp-10233,Ca2BN2F,0.0
mp-19482,Na2V(PO4)2,0.00602870756410212
mp-28435,KFeCl4,0.0
mp-765064,Li2VCrP2(O4F)2,0.0
mp-38240,Sr(PrS2)2,0.00011648607142955569
mp-1031859,BaMg6NiO8,0.4372010543749996
mp-766776,LiV2O5F,0.04910756805555394
mp-779643,Li2CuPO4,0.06430379812500142
mp-1013711,Ba3AsP,0.5290983645769316
mp-625111,H8PtO6,0.06979203100000042
mp-721075,Ga2P3H11O13,0.022621516982760603
mp-19847,Tm3InN,0.0
mp-542819,Cs3B12H12Br,0.0010945739285705967
mp-769888,Ho2V2O7,0.07713722295454595
mp-27333,Tl3CoCl5,0.0
mp-1098980,YMg14AlO16,0.18581767720486286
mp-23778,H4CN2O,0.0
mp-1009733,Ca2Si,0.014353125833332925
mp-36111,LiMgP,0.0
mp-1025176,HfGa5Ni,0.036455534714288085
mp-769702,LiMn4O8,0.03346424298076478
mp-1038568,Mg30NbBiO32,0.15496106591517833
mp-15335,Lu2Cu2O5,0.05277093986111403
mvc-15401,ZnCuO2,0.2287002456249993
mp-1025806,Te2Mo(WS2)2,0.1220311061111099
mp-1094173,LaMg,0.11140252916666647
mvc-1612,Ba2Ti2CuF14,0.04559459289473633
mp-573103,Cs2Np(SO5)2,0.0
mp-1025536,PrGa2Ni,0.0
mp-1032988,Mg6AlCdO8,0.2561276707812512
mp-780165,Mn6O5F7,0.0748282714583457
mp-1073313,MgSi2,0.2249287250925951
mp-6794,LaB2Rh2C,0.0
mp-645979,RbCrF5,0.0
mp-569346,CuI,0.008815107500000252
mp-18820,Sr3Fe2O7,0.0
mp-773262,Li3NbV2O6,0.0950580066666662
mp-1097628,Be2IrAu,2.4543303149999995
mp-761291,Li3FeB4O9,0.02790651566174152
mp-1093598,Y2IrPt,2.6837094325
mp-696290,CuH8C4N8(ClO)2,0.4095925633080011
mp-676113,InAgS2,0.20982418750000065
mp-679958,Na3Nd2(NO3)9,0.0
mp-604978,NiAs3H3OF18,0.0
mp-1064497,SnS,0.05224845250000065
mp-510403,GdSb,0.0
mp-558610,Sc(ReO3)2,0.005363406319441211
mp-697773,LiMo2(PO4)3,0.08229996375001569
mp-23311,EuBr2,0.0
mp-30855,UPt3,0.0
mp-1028402,Mg14NbCo,0.16532661803571402
mp-1094564,Mg5Sb,0.1081522636111112
mp-1077994,SiSnPd5,0.0
mp-601413,RbVF3,0.00010310000000046672
mp-27615,U(PO3)4,0.0
mp-1017120,HfMg6C,0.78128239125
mp-4476,HoCuSi,0.0
mp-1078597,ZnCd3Se4,0.009289873750000231
mp-758861,Li3AgF4,0.0789671973437498
mp-772192,CuPO3,0.08211859875000638
mp-1026809,RbCeMg14,0.17271557000000093
mp-29073,Nb2GeTe4,0.0
mp-1079351,Sr2CuMoO6,0.06918884750000752
mp-1842,NbAl3,0.0
mp-779841,Li6Mn5Fe(BO3)6,0.0013501796759243234
mp-984754,PmHo3,0.011186603125000085
mp-761805,LiCoPO4,0.08017305886905035
mp-1016241,Mg3Mn,0.19265601000000032
mp-571617,Sr2LiInGe2,0.0
mp-1013864,Na3Fe2(GeO4)3,0.08180336965624767
mp-504851,Rb2Na3InO4,0.0
mp-22489,HfCuSi,0.0
mp-677108,Li7(Mo3S4)4,0.004164719571428499
mp-556512,S4N3O2F,0.1870491197693376
mp-991395,CeBi,0.0015023449999995724
mp-645272,TlV3(SeO6)2,0.0
mp-568059,LuBi,0.0
mp-1068954,Tb2BiO2,0.0
mp-643701,TlP(HO2)2,0.008772008281247246
mp-554669,Ba3Ta2CdO9,0.0
mp-866639,KSr2Cd2Sb3,0.0
mp-851109,Sr9La5Br33,0.042374309414894284
mp-863667,Er2TlAg,0.0
mp-20970,NaMnSb,0.08305284291666659
mp-17172,Tl2TeS3,0.0
mp-997039,AgPdO2,0.015278947500000584
mp-625414,Mn2HO4,0.019863592187506995
mp-1023325,LaMg6Al,0.1181855157812497
mp-569604,SbH18C3(NCl2)3,0.029588435927419
mp-763818,Li5MnO3F,0.07694802516666588
mp-31929,MnHO2,0.00858725507812963
mp-9278,U2Si4W3,0.0
mp-1019526,Ba3Si2(B3O8)2,0.0
mp-756443,Er2TiO5,0.085693374062501
mp-997051,PdAuO2,0.013233175000000765
mp-31233,Ca4P7Ir8,0.0
mp-862742,Pm2ZnGe,0.0
mp-532249,Na11Ti10O21,0.03654090216931305
mp-20372,Ce,0.04128257500000032
mp-775214,LiVCuO4,0.09656920571428884
mp-765655,Na2Li4Ni2C4SO16,0.0537935043103408
mp-2642,CdAg,0.0
mp-22375,In2S3,0.029880469750000138
mp-17322,SrCu2SnS4,0.005921992708333157
mp-696993,Sn2H2SO5F2,0.013662171497220932
mp-1071208,LaAl2BOs2,0.0
mvc-3637,Zn2W3O8,0.2951615150000002
mp-556938,Pr30Ti24Se58I8O25,0.0
mp-4308,PrAgAs2,0.0
mp-558071,RbS,0.003964210833333315
mp-29123,Se2Br3N,0.17921638070359291
mp-1098912,Mg30VFeO32,0.011649477460937696
mp-774723,CuH12C3SN6O7,0.05912857554896345
mp-1094174,LaMg3,0.0
mp-555182,Na2Be2(SiO3)3,0.0
mp-615152,MnF2,0.04650851666666611
mp-697827,Co3(P2O7)2,0.06237153166666065
mp-1098360,Mg30TiNbO32,0.08455741652343818
mp-767456,Li3Ta5Cu2O15,0.046894205800004585
mp-569472,Gd2(Al3Ir)3,0.0
mp-1080524,LaAl5Ni2,0.0
mp-19502,BaTi18Mn3O38,0.010848991317329748
mp-865525,YCdHg2,0.0
mp-770384,RbFeO2,0.12251306187500074
mp-779622,Be2P2O7,0.0840436497727266
mp-22210,Co2As,0.2519718202777783
mp-22505,GdAl3Pd2,0.0
mp-765494,Li3Ti2(NiO4)2,0.05813103222946747
mp-579331,K2FeF5,0.0007103542187492098
mp-19706,MnSe2O5,0.0
mp-29526,BrNO3,0.0
mp-781127,Fe10O9F11,0.0637052640000011
mp-770234,Li4Cr3CoO8,0.009542744375000469
mp-675989,Tl9BiSe6,0.0
mp-9582,Yb(ZnP)2,0.0
mp-22101,DyMnSi,0.0476203928571417
mp-22631,Co2N,0.0
mp-21799,Ta5P3,0.026847497656250496
mp-19165,BaFe(Si2O5)2,0.0
mp-7277,Tl2GeS3,0.0
mp-10581,Nd(AlGe)2,0.0
mvc-11964,CaCo2O5,0.09829787484374908
mp-18240,Tl2Cu2SnS4,0.02749553908730196
mp-1022722,Bi3O2,0.126701350666667
mp-7225,CeAl2Pt3,0.03170197583333412
mp-11082,CeCdAu,0.0
mp-643573,Mg3MnH7,0.0
mp-7877,Sr(CuSi)2,0.0
mp-540611,RbNd(PO3)4,0.00035774638888685933
mp-850431,LiFe4(BO3)4,0.06462078869047794
mp-30892,Ba4Bi3,0.0
mvc-15905,AlMoO3,0.1645010437500023
mp-601273,Sc,0.13002645166666582
mp-570806,Mg30Al24Ag19,0.10470558000000052
mp-9983,Ta2Se3,0.00859376766666653
mvc-2250,YCu3(NiO3)4,0.010831120833322494
mvc-15834,CaNiF6,0.0
mp-21330,EuAgAs,0.0
mp-570050,Yb2Sn,0.0
mp-4657,Li5GaO4,0.0
mp-1065340,W,0.50045392
mp-650475,Na3Li3V2F12,6.436062499926011e-05
mp-1038688,BaSrMg30O32,0.13342320890625015
mp-1075937,Rb2W2O5,0.42235618000000574
mp-865572,CeAu3,0.0
mvc-8596,MgFe(GeO3)2,0.007243122999998519
mp-555184,SmTiClO3,0.0
mp-30430,Ba10Ga,0.1307356666233772
mp-21338,U(Mo3S4)2,0.00895133299999884
mp-774422,LiV(Si3O7)2,0.09004014568184537
mp-561525,K2Ga2B2O7,0.0
mp-771379,LiCrBO3,0.04395425654762075
mp-762238,LiFe(CO3)2,0.077350549750002
mvc-8396,ZnCr2O5,0.2239300802864612
mp-568529,PrMg2Ni9,0.0
mp-16281,Cd2Sb2O7,0.0
mp-756299,Li4HfO4,0.05670239388889264
mp-622273,SnHg2(SBr)2,0.06971765714285683
mp-765491,Ti4(Fe2O5)3,0.014602406507700394
mp-13074,LuNiPb,0.0
mp-698392,CdH9C3NCl3,0.1846014242279405
mp-13230,K3YF6,0.0
mvc-10206,HoMgV2O6,0.060866587562502524
mp-765418,Li4V2P4H3O16,0.024845422068967338
mp-22952,CeClO,0.0
mp-759455,LiSbP2O7,0.05330245984848503
mp-1026798,CeMg14C,0.3622228054687513
mp-685901,K4Pt2I9,0.058132434450000936
mp-1096219,MgGePd2,1.8912517562500004
mp-771450,Li5Ni3(SnO5)2,0.011473683714293692
mp-755813,Sc6N2O5,0.0
mp-22868,BiRh,0.3060133575000004
mp-774063,V4O7F5,0.0397736445833381
mp-764677,LiFe4(BO3)4,0.0751466908333338
mp-504372,Ni6P7O24,0.016276942854722698
mp-1021292,KMg6Cd,0.17910499125
mp-24938,BaSr(FeO2)4,0.011646498571469266
mp-10221,Pr3(NiGe)4,0.01978852000000053
mp-25164,SrVPO6,0.0
mp-20276,U2F9,0.009647438939402342
mp-1097162,Cs2AuBr,0.39463818500000025
mp-35248,Na2SO3,0.6057563766666698
mp-776229,Ti2N2O,0.05373181526200098
mp-11245,HoAu,0.025203362500000104
mp-863737,Ho3In,0.0
mp-644244,Rb2MgH4,0.14531807095238092
mp-779811,Fe5O3F7,0.04519204299999924
mp-764204,LiV2OF7,0.07533807471591912
mp-23163,CsBi2,0.0
mp-767960,Na2FePCO7,0.008398033749987377
mp-21477,RbIn4,0.0
mp-565704,CsMo2P3O13,0.0
mp-1013733,Ca3BiSb,0.30130782571568915
mvc-9807,ZnSb2P2O9,0.04595539773809687
mp-567480,MnSbPt,0.3696132900000002
mp-779845,Li4Mn2Co3O10,0.056028179473698536
mp-767298,Li6FeCoP2(CO7)2,0.1150151076923054
mp-772369,Li2Mn3WO8,0.04649697750000215
mvc-8646,ZnBi2(PO5)2,0.4666830092499996
mp-1038709,CsMg30GaO32,0.1237226648307308
mp-541393,K3NaRe2O9,0.0
mp-554094,CaMg2(SO4)3,0.0
mp-1025531,LaAs2Au,0.0
mp-761451,Li2CrPO5,0.09306698870370944
mp-1039055,Mg3Cd,0.055157667500000285
mp-542396,HoMn2O5,0.0
mp-695314,Ca5Si2HO9F,0.9838380852777736
mp-863656,PmH,0.0
mp-766448,NaSnPHO4F,0.015192973368061581
mp-1093841,MnFe2Ge,2.8240101566666684
mp-561511,FeAsS,0.0
mp-7396,Li3Tl,0.0
mp-581795,Er2Te4O11,0.0010267911029187005
mp-763069,Li2Fe3Co5O16,0.1419812151201949
mp-1027570,Te2Mo3W(SeS2)2,0.09191166249999848
mp-999201,Sc2MnSi,0.3510206110119061
mp-780298,Li8Mn7Fe(BO3)8,0.004421862743053673
mp-768150,LiBi3(BrO2)2,0.0
mp-763186,Li2Mn3SbO8,0.0
mp-1098082,CsRbMg6,0.25873858625
mp-567768,YbCuGe,0.0009893016666668863
mp-24420,H2Se,0.6969084413887501
mp-862934,Li2PmTl,0.0
mp-22731,MnInNi2,0.044103800833331874
mp-1025377,Cd(AgI2)2,0.0
mp-780387,YbHfO3,0.0
mp-2109,CePt2,0.0
mp-30737,YMgAg,0.0
mp-764309,VOF,0.02134103666666753
mp-16515,Al4Ni3,0.0
mp-566982,KV4P7O24,7.06368061464957e-06
mp-566456,KMnPO4,0.0
mp-763296,Li12Ni11O28,0.040558137116013526
mp-574424,SeN,0.6258960695131249
mp-22990,CsICl2,0.0
mp-570571,ThMg2,0.013455697083333721
mp-650841,GaBr2,0.010339266111111023
mp-557980,CuS4BrN4,0.20442561247950053
mp-20074,SrIn2,0.0
mp-1097603,Ba2MgZn,1.4622038603125
mp-530870,Tb6CdS10,0.055693889558829035
mp-774086,Li2Mn2FeO6,0.09788565670451632
mp-1022809,Ba4NbFeO8,0.0
mp-853220,Ni3(P2O7)2,0.08748565529762864
mvc-11930,Ca3Mn2(GaO5)2,0.12069214352941147
mp-3736,ZrAlCu2,0.0
mp-1064001,URh3,0.0
mp-1017241,Mg6GaB,0.24262618874999964
mp-753478,BiOF,0.029515129999999168
mp-24955,Sr4Fe4O11,0.004603220657974916
mp-972660,SmHoRh2,0.017278742499999392
mp-6114,La3Ni2B2N3,0.0
mp-850946,LiVOF4,0.037985486517862384
mp-1097273,Mg2ZnIr,2.13464649777778
mp-771305,Li24Ti5Cr7O36,0.015078517083349396
mp-757578,LiSn(PO3)4,0.08403805206017445
mvc-7674,BaAlCuNiO5,0.38894288148479816
mvc-3405,CaSnF5,0.1444305601785718
mp-1092293,Bi2Pt,0.03629353055555562
mp-983479,Sm3Si,0.14970713796874954
mp-1097752,H6RuCI3N,0.16326525260416602
mp-1026518,Mg14GaMo,0.11741889364583358
mvc-14231,CaFeF4,0.05343425666666768
mp-850035,FeS2,0.4004035041666665
mp-977353,Ta2ReMo,0.0
mvc-8415,ZnNiSnP2O9,0.06320268351189995
mvc-3299,CaCrF4,0.0
mp-865696,HoGaRh2,0.0
mp-775074,Li4Fe3Sn3(TeO8)2,0.05261976640624244
mvc-6320,CuTe2O7,0.2533627297499983
mp-1095261,ScCoGe,0.0
mp-20571,DySiPt,0.0
mp-758651,Li3Sb3(PO4)4,0.06679987416666666
mp-761519,Li4VFe(WO6)2,0.15570944925000152
mp-555717,K2Nd2IrO7,0.0
mp-1337,MoAs2,0.0
mp-1096816,Al2ZnS4,0.10965498500000148
mp-1028232,Mg14AlSb,0.04079862959134607
mp-3939,Sm(SiNi)2,0.0
mp-1096496,NaZn2Au,0.8130167367995687
mvc-3024,SrCaP2WO8,0.1997599585576637
mp-1098633,Mg30AlFeO32,0.052115645898438416
mp-530303,Mg(GaO2)2,0.008466112500011391
mp-1029031,MoW3(SeS)4,0.014696620000001381
mp-771796,Mn3CuO8,0.07426797057291701
mp-780171,HgH10N2Cl4O,0.003390891388894701
mp-568512,Ba6Mg23,0.0
mp-1079793,PuAlCo,0.5892238210416689
mp-30934,As(S8I)3,0.0
mp-1096391,Ba2TlPd,1.2745389106250002
mp-1094018,Zn4Ga2S7,0.3857441946153855
mp-1068685,U2PtC2,0.0
mp-571514,CdI2,0.0010402318888889095
mp-559822,La2TaCl3O4,0.002991933083335674
mp-771622,Li4TiMn3O8,0.09743255281250016
mp-744148,MnH8(NO5)2,0.0034577121428522872
mp-977399,LiMgPd2,0.0
mp-542569,AlRu,0.0
mp-8675,HgPd,0.07520123749999996
