mpid,formula,gap pbe
mp-634101,HCl,2.7912
mp-543001,Zr5Sn4,0.0
mp-27892,B5H11N2,3.8593
mp-555576,KNaS2O7,5.2181000000000015
mp-1078641,SmZnNi,0.0
mp-1071777,SrAl2,0.0
mp-676498,Gd2PbS4,1.2363999999999995
mp-758324,Ti5Nb2O14,0.0
mvc-3378,Al2Sb2O7,0.1867000000000001
mp-1033739,Mg14CdCO16,1.0854
mp-37693,Nd2EuS4,0.4748999999999999
mp-15778,MgNiSb,0.0
mp-774119,CrNi3(PO4)4,0.0
mp-9473,Ba(NiP)2,0.0
mp-19753,Gd(SiPd)2,0.016300000000000203
mp-568005,CsYbBr3,4.3376
mp-1096180,LiZrPd2,0.4097999999999997
mp-764512,Li5Fe8(BO3)8,1.4401000000000002
mp-675195,Li13(Mn3As4)2,0.0
mp-762902,Li2(NiO2)3,0.3108
mp-8249,TlPS3,1.7362000000000002
mp-775455,Li4Mn2Fe3Cu3O16,0.0
mp-556438,KNaSmNbO5,3.4945
mp-1018655,CN2,2.3227
mvc-9635,Si2Ni13(SbO14)2,0.14590000000000014
mp-767533,Na2LaPCO7,4.0871
mp-867233,Sc2ZnIr,0.0
mp-28668,B9H11N4,3.0055
mp-20402,Lu6UO12,1.9482
mp-1098461,CeHfMg30O32,0.0
mp-1067210,ZrCu,0.0
mp-18290,Sr6Ga5N,0.0
mp-683600,K3Cr4PO16,2.7012
mp-565201,FeWClO4,2.2868
mp-770041,Li3VCr2O6,1.874
mp-769533,LiMn(PO3)4,1.2959999999999998
mp-1022488,NaMg6Zr,0.0
mp-769796,Li3Fe4NiO8,1.1938999999999995
mp-867917,CuGeRh2,0.0
mp-999390,NbCr3,0.0
mp-777705,Mn8O13F3,0.0
mvc-6579,Ca(CuO2)2,0.0
mp-861506,Pr2ZnRu,0.0
mp-7625,Y3ReB7,0.0
mp-560564,Ti6In2Si2P12O49,2.64
mp-570511,CdI2,2.3711
mvc-6393,VO2,0.6111
mp-1035444,RbMg14CoO16,0.0
mp-917351,Rb2CrCl4,0.0
mp-510710,Cs2AgSbS4,1.4883000000000002
mp-560675,K6Cu(SiO4)2,0.5072000000000001
mp-22545,EuGa3Co2,0.0032000000000005357
mp-1013735,Ca3Bi2,0.0
mp-778400,Li2Fe2(SO4)3,4.1485
mp-585269,Li5Mo2P5O18,3.7919000000000014
mp-757042,LiSnPO4,3.0295
mp-1094981,MgBi2,0.0
mp-32059,MoP2O7,1.0978000000000003
mp-1099847,SrCa7FeCo7O20,0.0
mp-759498,LiSbP2O7,3.7232
mp-7219,Na2ZrSe3,1.4353999999999998
mp-906325,SrRuO3,0.0
mp-762953,LiFe2OF5,1.9765
mp-777203,Li2MnVP2(O4F)2,0.6942999999999999
mp-19538,SrFe12O19,1.1185999999999998
mvc-15847,CaMnF6,3.0655
mp-21014,DySnPd2,0.0
mp-10894,MnAlRh2,0.03310000000000013
mp-566179,VPO5,1.7727
mp-767098,LiMn2O3F,0.0015000000000000568
mvc-4013,ZnWO3,2.2105
mp-1062998,TaS2,0.0
mp-19225,FeAgO2,1.2162000000000002
mp-1022213,Mg6NbFe,0.0
mp-5818,Tl4SnS4,1.7518999999999996
mp-764581,Li2VFeP2(O4F)2,1.7939
mp-971737,V2OsRu,0.0
mp-21719,Sc2V3Ge4,0.06669999999999998
mp-777627,LiCr(PO3)4,2.5340000000000003
mp-974906,MnSn3,0.0
mp-585227,Co(PO3)3,2.3454
mp-761701,Fe3Co3(SbO8)2,0.0
mp-691168,MnFeO3,0.6397000000000004
mp-1098247,RbHfMg6O7,0.0
mp-677212,Ba3LiTa3Ti5O21,2.2708000000000004
mp-699558,K10Zr3Cd(MoO4)12,3.3376
mp-18875,MgWO4,3.6767
mp-776445,Li4Ti2Cu3Sb3O16,0.0
mp-625256,H5IO6,2.2191
mp-761460,Li2FeP2O7,3.8886
mp-8306,Ba3FeN3,0.0
mp-19689,MnTe2O5,2.1298
mp-867345,TcIr3,0.0
mp-676424,Sm(GdS2)2,0.0
mp-985294,Ac3Er,0.0
mp-29483,MgInBr3,2.0567
mp-6224,LiScSiO4,4.612299999999999
mp-4853,CaSiO3,3.5088
mp-1096677,MgSbRh2,0.06320000000000013
mp-12110,TaRu,0.0
mp-1094428,MgZn5,0.0
mp-29750,CsMgBr3,4.0445
mp-554252,K2NaCrF6,3.9821
mp-768009,Li5Cr17(SiO16)2,1.0661
mp-2796,TmAg,0.0
mvc-11993,FeO2,0.0
mp-540977,Bi5IO7,2.4210000000000003
mp-1037198,YMg30BO32,2.2522
mp-761361,VSnO4,1.6367000000000005
mp-779108,Be2P2O7,6.0325
mp-685008,Ba20As13,0.0
mp-771279,Li4TiCrO6,1.1997999999999998
mp-977239,Li3Th,0.0
mp-5900,Ba2ZrF8,5.9374
mp-686119,Ag13(BiI4)14,0.9364
mp-656144,BaEuFe2O5,0.0
mp-1009831,TaN,0.0
mp-766230,Rb2NaZn2H5(C2O7)2,4.0529
mp-2321,Tb3Ge5,0.0
mp-978259,Mg2As,0.0
mp-635471,CeBi,0.0
mp-570319,YCo3H2,0.0
mp-1030153,Te4MoW3S4,0.0
mp-540915,Eu3BrO4,0.007199999999999873
mp-605350,RbPbF3,4.294499999999998
mp-557156,Sr2Co(BrO)2,0.0
mvc-399,Mg2Nb2MoO8,0.0
mp-27272,Ca3PI3,2.1548
mp-14025,Zr2CuS4,0.0
mp-976181,NaBH4,6.5862
mp-772577,Li3Ni3SbO8,0.0
mp-569462,Pr15Si10Ni7,0.0
mp-771040,Mg(IO3)2,3.5462
mp-560595,Ca2AsClO4,3.795
mp-3982,KCuO2,0.8604999999999999
mp-1094498,Mg5Ti,0.0
mp-861057,Ca2Tl2O5,0.8173999999999997
mp-866755,LiMg149,0.0
mp-865174,HfCdRh2,0.0
mp-28371,K2Zn3O4,1.4083
mp-971733,ZnGaO3,0.0
mp-776528,LiV6O7F5,0.9408999999999996
mp-1097114,VCr2W,0.0
mp-1003548,CaMn2O4,1.6466
mp-1099018,Mg14AlCO16,0.0
mvc-7470,CaCuBiO5,0.0
mp-1031104,CeMg6BO8,0.0
mp-19733,Ce2In,0.0015000000000000568
mp-9784,BaBAsO5,3.4465000000000003
mp-551905,OsO4,3.2473
mp-1079890,Al2CuIr,0.0
mp-1026548,BaHfMg14,0.0
mp-862677,LiHoTl2,0.0
mp-18385,Lu2Si2O7,5.199199999999999
mp-617165,MnC4NO5,2.3767
mp-756526,Bi2B2O7,0.2197
mp-11392,TmGa2Pd,0.0
mp-778062,LiFeF5,0.8242000000000003
mp-215,YSb,0.0
mp-1078286,CeMnAsO,0.0
mp-29396,Cu2PbO2,0.6290000000000004
mp-704943,Li2Mn3ZnO8,1.5421
mp-864675,Yb3N2,0.34030000000000005
mp-25039,BaMnP2O7,4.2123
mp-862839,Pr10C4Br15,0.0
mp-865519,YTaRu2,0.0
mp-14363,Rb2LiAsO4,3.5526
mp-684696,BaNa4Ti2Si10(BO15)2,3.0028
mp-1096150,ScBe2Pt,0.0
mp-570060,Ce6B2(CBr)3,0.0
mp-771965,Sb2P4H3O16,0.0
mp-700189,KZrVF7,2.4439
mp-865359,Tm2MgIn,0.0
mp-1079403,Sr2CoOsO6,0.0
mp-764233,Na8CoO6,0.9511
mp-8547,PdPtF6,0.7715000000000001
mp-28463,LiNb3Cl8,0.9318
mp-645326,Al3Bi5I12,1.2291
mp-1034187,LiMg14TiO16,0.0
mp-755681,Te2P4H3O16,0.0
mp-200,LaP7,0.8670999999999998
mp-10359,Zr(CoGe)6,0.0
mp-796603,FeCuO2,0.8043999999999998
mp-1078756,ZrGaRh,0.0
mp-2648,NbS2,0.0
mp-675353,Sm3(Bi7Te12)2,0.0
mp-1021307,KMg6Cr,0.0
mp-1071732,EuCu2,0.0
mp-1016623,Mg6CrSb,0.0
mp-1032150,Mg6CuNiO8,0.0
mp-772333,Li2Ni3SbO8,0.4746000000000001
mp-40573,FeCu2H21(O5F4)2,0.4712
mp-1099799,Sr4Ca4TiMn7O20,0.0
mp-1028910,Te4MoW3(SeS)2,0.0
mp-772842,Na2Ge2O5,2.8031
mp-1099257,KMg3O4,0.0
mp-753405,LiCuF3,0.4668
mp-1822,TiAs,0.0
mp-1095605,GdAl4Ni,0.0
mp-865343,Tm2IrOs,0.0
mp-777814,Na6Sn2O7,1.3569999999999998
mp-542565,Nd3Sb5Pd6,0.0
mp-1009217,MnSb,0.0
mp-566700,NaV2Bi3O10,2.6981
mp-1098545,SrHfMg30O32,0.0
mp-1013550,Ca3SbP,0.6592999999999996
mp-19094,VO2,0.9837000000000002
mp-426,CoSe,0.0
mp-1029404,KGe2N3,2.0743
mp-765527,LiNi2OF3,2.6895
mp-753380,La(BiO2)2,0.0
mp-865067,Li2EuGe,0.0
mp-767415,KNbPCO7,0.4433
mp-20715,Pr2InGe2,0.0
mp-643047,Ba3(H6Ir)2,3.1548000000000003
mp-669313,Cs3Nb2S11,1.5506
mp-21118,Sr(MnGe)2,0.003300000000000303
mp-773992,LiCrPO4,0.9945
mp-581361,Ba3La2C5O15F2,3.9044
mp-867903,LiLuAu2,0.0
mp-763658,Li3V(PO4)2,2.2363
mp-554113,LuP5O14,5.4534
mp-560676,CrAgS2,0.0
mp-974729,Nd(Al2Cu)4,0.0
mvc-4994,Ca2MoWO6,2.1764
mp-763515,LiMnF4,2.0021
mp-23803,GaHO2,2.9954
mp-28665,NdSi2Ru,0.0
mp-1093672,Ba2CdIn,0.0
mp-1063817,Rb,0.0
mp-973432,LuScRh2,0.0
mp-1098493,NaHfMg30O31,0.0
mp-11826,CaPd5,0.0
mp-555514,OsOF5,0.8055000000000001
mp-652548,MgMn3(CuO4)2,0.0
mp-1094034,Ti3C2,0.0
mp-561433,KPuCO5,0.4342999999999999
mvc-3235,MgMo3O8,1.23
mp-1096528,Y2InRu,0.0
mp-31285,Cs2PdSe8,1.2163
mp-704550,Mn2SnC9BrO9,2.198
mp-851028,Mn3OF5,0.0
mp-977414,ZnCu2SiS4,1.2780999999999991
mp-19482,Na2V(PO4)2,2.6068
mvc-8280,MgFeNiP2O9,0.21689999999999987
mp-765064,Li2VCrP2(O4F)2,2.066
mp-762355,LiTiP2O7,0.14650000000000052
mp-555137,K3SbN3(O3F)3,3.0785
mp-763373,Li3P2WO8,3.9504
mp-36515,Pr2USe4,0.0
mp-22066,Dy(CuGe)2,0.0
mp-1037328,Mg30CuSiO32,0.3567999999999998
mp-721075,Ga2P3H11O13,5.234
mp-2976,PrBPd3,0.0
mp-780786,Na6Fe2P(CO4)4,0.0
mp-778021,Mn7Fe(PO4)12,0.0
mp-638424,Sb2S2O9,4.0335
mp-1098980,YMg14AlO16,0.0
mp-675723,NbHg2F6,0.0
mp-960,B2Mo,0.0
mp-30452,DyNiBi,0.0365000000000002
mp-1025162,K2NpO4,0.3700000000000001
mp-29555,MoBr2,2.138
mp-617442,RbTa(CuTe2)2,1.1980000000000004
mp-21297,LiSn4Ru,0.0
mp-1037109,Mg30ZnBiO32,0.0
mp-1025779,Te2Mo2WSe4,0.005700000000000038
mp-567309,KFeF4,3.0627
mp-19269,NdCrO3,2.4388
mp-567526,SrMg4,0.0
mp-637575,AlCr3B4,0.0
mp-771002,Li2TiVO4,0.4813999999999998
mp-776593,LuScO3,4.4786
mp-1073299,MgSi2,0.0
mp-570454,TaN,0.0
mp-27405,SnAsF7,3.3358000000000003
mp-1063876,FeSe,0.0
mp-978253,Ce3(SiRh)2,0.0
mp-770237,LiMnPCO7,0.9817
mp-1097667,YScTl2,0.0
mp-761291,Li3FeB4O9,3.0827
mp-1093601,LiCa2Zn,0.0
mp-696290,CuH8C4N8(ClO)2,0.0
mvc-15478,CoN,0.0
mp-704184,LiMn(PO3)4,0.0
mp-1076172,La7SmMn4(FeO5)4,0.9926000000000004
mp-998986,Ti3Si,0.0
mp-1008558,AuN,0.0
mp-555513,CS2NF5,2.9184
mp-1039242,Mg2Bi,0.0
mp-677246,Ba6Ti2Nb10Si8O51,2.6809000000000003
mp-13154,Fe3C,0.0
mp-1094043,Ti5InS8,0.0
mp-1073254,MgSi2,0.0
mp-1025339,Y2Fe2Si2C,0.0
mp-990967,CsEuF3,0.0
mp-673098,LiBi(PO3)4,4.8039
mp-1017215,CsBaMg6,0.0
mp-19756,GdB2Rh2C,0.0057999999999998044
mp-754213,Li2ZrCuO4,0.0
mp-15743,Sr2CeO4,2.2243000000000004
mp-29246,Cd2P3Cl,1.1977000000000002
mp-15308,TmSi3Rh5,0.0
mp-29073,Nb2GeTe4,0.25450000000000017
mp-1079374,ThTaN3,0.0
mp-636279,EuPd3,0.0
mp-746,Sr5Si3,0.0
mp-9687,K2PAu,0.9504
mp-1032598,Mg6ZnCuO8,0.0
mp-4826,CaCuO2,0.0
mp-571617,Sr2LiInGe2,0.0
mp-1013864,Na3Fe2(GeO4)3,0.0
mp-765886,CoSbO4,2.1141
mp-22522,ZrCuSi,0.0
mp-17313,Mg3BeAl8O16,5.1747
mp-773694,Li2Si12(NiO6)5,3.9557
mp-364,AlRh,0.0
mp-646218,BaY(CoO2)4,0.5722999999999998
mp-1009078,CoN,0.0
mp-1068024,Ho2InNi2,0.0
mp-707958,PH9C2N4O5,4.9033
mp-570559,CdI2,2.3729000000000005
mp-768309,Ce2TiO5,0.0
mp-11673,Sc2(SeO4)3,3.5636
mp-863681,ErThTc2,0.0
mp-21252,GdCo3B2,0.028999999999999918
mp-850921,LiMn2(BO3)2,0.2430999999999999
mp-978624,Sm2MgIr,0.0
mp-17720,Sr5Sn3,0.0
mp-1023336,CaMg6Si,0.0
mp-569604,SbH18C3(NCl2)3,2.9658
mp-32337,LiNi2(PO4)3,0.0
mp-27047,Li2CuPO4,1.4867000000000004
mp-532727,K2YZr(PO4)3,4.588299999999999
mp-1094166,LaMg,0.0
mp-757688,BaNb8O14,0.33809999999999985
mp-983063,PmSmHg2,0.0
mp-759444,LiSb2P3O11,3.4431000000000003
mp-862712,Sc2CoIr,0.0
mp-532249,Na11Ti10O21,0.006800000000000139
mp-974990,Rb3Hg,0.0
mp-775214,LiVCuO4,0.0
mp-1073644,MgSi2,0.0
mp-1058331,CsSe,0.0
mp-764426,LiFeO3,0.049299999999999684
mp-25022,Mn4Be3Si3TeO12,3.1767000000000003
mp-627632,Si4H2O9,5.1536
mp-1025096,ErZn2,0.0
mp-774011,Li7Mn12Cu5O32,0.0
mp-759131,LiCu3F10,0.0
mp-8736,Sr(Mo3S4)2,0.0
mp-581024,CsK2Sb,0.8633999999999997
mp-29123,Se2Br3N,1.2256
mp-1028932,Te4MoW3S4,0.0
mp-774723,CuH12C3SN6O7,0.5787
mp-1094248,YSn3,0.0
mp-28293,SnPCl9,2.4075
mp-779254,Co2O3F,0.0
mp-697827,Co3(P2O7)2,0.0
mp-763078,FeOF,1.3428
mp-774354,LiMn2F5,3.1486
mp-684081,AsS,0.0
mp-1080551,UNiSb2,0.0
mp-774393,Li2MnFe(BO3)2,2.7044000000000006
mp-865535,Ac2ZnGa,0.0
mp-30988,KBiO2,1.8496
mvc-694,AlNi(WO4)2,0.0
mp-36381,Sn(PS3)2,1.1942999999999997
mp-38818,HfNbB4,0.0
mp-855,MgBe13,0.0
mp-769307,Ca4Ta2O9,4.5005000000000015
mp-19706,MnSe2O5,2.5457
mp-704535,Tl2Mo7O22,0.0
mp-559303,MoS3(NCl4)2,0.5145
mp-768091,Li4Ni7O11,0.0
mp-758134,Li2AgF5,0.1600999999999999
mp-1068775,NdSi3Os,0.0
mp-1034271,Mg14SiSnO16,0.5737999999999985
mp-24422,CaHBr,4.1139
mp-21799,Ta5P3,0.0
mp-19165,BaFe(Si2O5)2,3.8792
mp-768832,Li2Cu2(SO4)3,0.12559999999999993
mp-10607,Lu3TlC,0.0
mp-850140,NaLi3Ti2Fe2(PO4)6,2.4483
mp-1095572,TbAlAu,0.0
mp-1023129,KCuCl3,0.0
mp-8751,RbLiS,2.745
mp-1079896,Ca2H6Ru,2.5664
mp-756598,ErTa3O9,3.2665999999999995
mp-1013709,Ba3AsN,0.0
mp-556623,K2TiOF4,3.0222
mp-771380,Rb2Fe4O7,1.7212
mp-30893,Sr4Bi3,0.0
mp-672972,Sn(PO3)3,2.3452
mp-763099,Li2VO2F,1.1729999999999996
mp-556521,KNa7Pb2O7,0.8484
mp-989648,Cs2AlGaH6,0.8581000000000001
mp-1005831,Tb2Co3Ge5,0.0
mp-1025513,ZrGe,0.0
mp-947,Au2S,1.9021
mp-754349,GdOF,3.1398
mp-4657,Li5GaO4,3.763
mp-30685,ZrGa3,0.0
mp-650475,Na3Li3V2F12,2.5033
mp-1038688,BaSrMg30O32,2.2426999999999992
mp-9740,BaDy2PdO5,1.9741
mp-865950,AcAg3,0.0
mvc-8596,MgFe(GeO3)2,1.5062000000000002
mvc-808,Sr2MnAlCu2O7,0.3607999999999998
mp-30430,Ba10Ga,0.0037000000000000366
mp-772334,Li3Fe3TeO8,1.2469
mp-3414,AgSbF6,1.7672
mp-763595,Fe2(CO3)3,1.8141
mp-771379,LiCrBO3,1.5389
mp-762238,LiFe(CO3)2,1.4698
mp-557367,K2CaAs2O7,3.513
mp-559612,KLiO,2.3803
mp-10870,Zr5ZnSb3,0.0
mp-39440,Ca2MnIrO6,0.02280000000000016
mp-560383,La4Ti9O24,2.8636
mp-1003549,LiMn16O32,0.0
mp-11351,CeAlNi,0.003899999999999793
mp-566330,Sr2MnMoO6,1.2043
mp-771670,Mn3SnO8,1.3636
mvc-10206,HoMgV2O6,0.8795000000000002
mp-1076602,Sr3Ca5Fe4(CoO6)4,0.0
mp-21260,FeSn,0.0
mvc-16253,YV3O6,1.1778
mvc-3947,Mg2Mn2O5,0.4372999999999996
mp-685901,K4Pt2I9,0.0
mp-1096062,LaZn2Cd,0.0
mp-765688,LaAl12O19,0.0
mp-4558,Li4GeO4,4.0961
mp-21211,InFeCo2,0.026600000000000186
mp-31517,Ta2CoO6,2.696
mp-764677,LiFe4(BO3)4,1.3325000000000002
mp-504372,Ni6P7O24,3.5903
mp-1021291,LiMg6Cr,0.0
mp-752420,Ba3Y2F12,7.0439
mp-763262,Li2VGa3O8,2.511
mp-675786,Cu3(BiI4)4,0.0
mp-20276,U2F9,0.13070000000000004
mp-1097245,Hf2PdRh,0.0
mp-1039531,Ca2Mg,0.0
mp-776229,Ti2N2O,1.0034
mp-2532,PrTe,0.0
mp-863714,Pm2NiRh,0.0
mp-644244,Rb2MgH4,3.2777
mp-567731,Nb3Se10Br3,1.2229
mp-773676,Ni(SO4)2,0.0
mp-10137,UB2Ru3,0.0
mp-767960,Na2FePCO7,2.3995
mp-1018632,Ho(CuS)2,0.0
mp-557814,SiO2,1.0636
mp-7361,Sr(CoGe)2,0.0
mvc-9807,ZnSb2P2O9,3.6522
mp-4510,DyNiSb,0.3132999999999999
mp-504670,LiCa2Ge3,0.0
mp-19798,EuGePt,0.06050000000000023
mp-651710,Ce20Ti11(S22O3)2,0.0
mp-767901,Li3CoPCO7,2.7427
mp-779786,Li32Mn5Cr11O48,0.4636
mp-771437,Li5Co3(NiO5)2,0.4898000000000002
mp-554094,CaMg2(SO4)3,5.7586
mp-1025498,Tb2CBr,0.0
mvc-3067,Ba2Ca2Tl2Ni3O10,0.0
mp-29131,VSe,0.0
mp-542396,HoMn2O5,1.2359
mp-778664,Tm5Ti5O17,0.0
mp-863659,LiScHg2,0.0
mp-766448,NaSnPHO4F,3.5919
mp-1093840,YInHg2,0.0
mp-642824,SF6,5.9606
mp-981392,HoHfOs2,0.0
mp-572670,B2S3,2.4293
mp-759396,LiBi3(P3O10)2,3.9787
mp-19471,Ba5Sm8Mn4O21,1.9979
mp-1018012,TiFeCoGe,0.0
mp-780298,Li8Mn7Fe(BO3)8,2.9777000000000005
mp-768150,LiBi3(BrO2)2,2.5094000000000003
mp-763186,Li2Mn3SbO8,1.0902000000000005
mp-1098297,SrHfMg6,0.0
mp-567872,Ba2Bi,0.0
mp-24650,YH2,0.0
mp-862937,PmMgZn2,0.0
mp-4483,AgAsSe2,0.0
mp-1078002,Mn(GaSe2)2,0.2509999999999999
mp-780387,YbHfO3,4.5175
mp-1025043,UAl2Cu3,0.0
mp-567369,Nd4Mg3Co2,0.0
mp-1039528,CaMg2,0.0
mp-569832,Nd(Al4Co)2,0.0
mp-772845,K2SmPCO7,4.3337
mp-707096,K2P3H7O9,6.4620000000000015
mp-19031,RbVO3,3.0513
mp-557685,NbIO2,1.0522
mp-569346,CuI,1.2172
mp-685002,Sr2Er2Al3Si5N11O3,0.17579999999999973
mp-23165,PtBr3,0.9074
mp-765938,LiVF6,3.3314
mp-34289,TiNbS4,0.0
mp-1097073,Sc2InAu,0.0
mp-766669,LiMn2F5,3.2635
mp-504151,LiBi2(PO4)3,0.5400999999999999
mp-763569,Li2V3(CO3)6,0.7005999999999999
mp-1098675,Mg30TiMnO32,0.0
mvc-11930,Ca3Mn2(GaO5)2,0.26139999999999985
mp-30551,GaFeCo2,0.011800000000000031
mp-1094922,CaMg3,0.0
mp-1017099,CsMg6Cr,0.0
mp-556185,RbNaTiO3,3.4599
mp-849416,Li4Fe2Cu3O10,0.0
mp-974638,NdErZn2,0.0
mvc-14591,La2ZnNiO6,1.2027
mp-705301,LiCoP2O7,1.2293
mp-1097636,TiZn2Pt,0.0
mp-771305,Li24Ti5Cr7O36,1.2212
mp-757578,LiSn(PO3)4,0.0
mvc-7692,BaAlCrCuO5,0.0
mvc-3405,CaSnF5,0.12259999999999982
mp-1094001,Zn2Ga2S5,0.0
mp-8360,RbTe,0.8245999999999998
mp-1097752,H6RuCI3N,0.0
mp-542331,Zn2P2O7,3.6266
mp-31913,Li3Mn2(PO4)3,0.11569999999999993
mp-567860,TiFe2,0.0
mp-977286,Li3Sm,0.0
mvc-8415,ZnNiSnP2O9,2.7112000000000003
mvc-3102,MgCuF4,0.9113000000000002
mp-865730,TiZnAu2,0.0
mp-865274,TlInS2,1.3006000000000002
mp-12161,K2SrCu(NO2)6,0.3277000000000001
mp-680008,P6N6Cl10O,4.1073
mp-28555,RbSF5,4.6838
mp-758651,Li3Sb3(PO4)4,3.6363
mp-13514,NdBO3,5.0609
mp-555717,K2Nd2IrO7,0.3339000000000003
mp-1072259,LuSn2,0.0
mp-570256,Ag2HgI4,1.0991999999999995
mp-1074346,Mg4Si3,0.0
mp-3972,Ce2SO2,0.0
mp-1095849,LaYZn2,0.0
mp-1098824,Mg30TiZnO32,0.0
mp-6667,CaBPO5,5.317
mp-778622,Li3Fe2(SiO4)2,1.9232
mvc-3075,Zn4Cr5(TeO6)3,0.16110000000000024
mvc-7915,CaCu3(SbO3)4,0.0
mp-28733,Sc3C4,0.0
mvc-9014,LaFeSbO6,0.0
mp-1079784,Sr(RuO3)2,0.030199999999999783
mp-2127,Pr3Te4,0.0
mp-1096041,YCd2Ag,0.3671000000000002
mp-1094018,Zn4Ga2S7,0.3422000000000001
mp-5577,Ce(GeRh)2,0.0
mp-571514,CdI2,2.36
mp-17694,Ca5Al6O14,4.226
mp-795607,V2N4O11,0.6568
mp-555919,KH3C2S2O,2.5354
mp-973748,LiIn3,0.0
mp-1002122,HfIr,0.0
mp-568002,HfI3,0.0
mp-866665,LiMgB3(H9N)2,6.5113
mp-1079089,Dy(SiIr)2,0.0
mp-1025039,PbS2,0.6331999999999995
mp-769523,Na3Mn2P2(CO7)2,0.7748
mp-973308,MgIn3,0.0
mp-979266,Sm3Al,0.0
mp-974525,ReAg3,0.0
mp-14429,CsK4GaO4,2.4160000000000004
mp-1066162,IrN,0.0
mp-3805,Al(FeB)2,0.0
mp-768029,LiFe(CO3)2,2.1192
mp-707960,ZnH12C2(N3Cl2)2,4.6886
mp-561320,PbS,1.6709
mp-761809,RbHoHS2O9,0.2238
mvc-924,BaZn(FeO2)4,1.5779000000000003
mp-569961,Sr8Mn2FeN8,0.0
mp-22723,DyInIr,0.0
mp-762404,LiMn3O6,0.7913999999999999
mp-780045,Fe3(O2F)2,0.0
mp-1003486,CaMnO2,2.2291
mp-766983,LiCa2Nb3O10,2.0222
mp-865764,YbGdRh2,0.0
mp-1057238,YN,0.0
mp-23023,LaBrO,3.7256
mp-11457,HfRh,0.0
mp-779967,Dy2Mn2O7,0.9041
mp-984055,Ca7(H6Cl)2,3.7127
mp-1221,V3Ge,0.0
mp-1033572,NaHfMg6O7,0.0
mp-19193,CaFe3O5,1.2761
mp-1096360,NaSr2Mg,0.2297
mp-771059,Li4Nb2Co3Sn3O16,1.6597999999999995
mp-1099665,Sr2Ca2FeCo3O10,0.0
mp-1113,BW2,0.0
mp-1032284,KMg6CoO8,0.0
mp-1021694,Mg6VSi,0.0
mp-1036437,Mg14AlCO16,0.02659999999999929
mp-1056027,K,0.0
mp-977405,LiLu2Rh,0.0
mp-1018811,NbGeSb,0.0
mp-4439,Pr(SiNi)2,0.0
mp-744876,Sr8Nd2Fe5(MoO6)5,0.0
mp-698287,YH2C4O9,0.0
mp-1060435,TiH,0.0
mp-25576,Li(MoO2)2,1.4749000000000003
mp-767723,LiV2F9,1.8537
mp-570651,Al17Mo4,0.0
mp-1069054,Fe(NCl)2,0.0
mp-675957,Sb26O53,1.1082
mp-565354,LaP5Cl18O17,3.4539999999999997
mp-676799,Ag8GeTe6,0.07189999999999985
mvc-15601,CaMnO2,2.1948000000000003
mp-766993,Li2MnO2F,0.8597000000000001
mp-24488,NaZn2H3(SO4)2,4.3334
mp-2923,Ca2Os2O7,0.0
mp-912180,GdCd,0.0
mp-555918,Hg2SeO3,2.3109
mp-1026404,Mg14NbSn,0.0
mp-771672,Li3VCr3O8,0.0
mp-4952,La2MgNi2,0.0
mp-41057,BaLaCuRuO6,0.0
mp-780294,Li3Mn2Fe(BO3)3,2.6411
mp-569760,Dy5Pb3,0.0
mp-12335,MnCN2,0.2801
mp-1034,Th2Cu,0.0
mp-690978,La5Ti6S3(ClO5)3,1.7618999999999998
mp-764200,NaFe5O8,1.7320000000000002
mp-15868,Co4SnSb12,0.09769999999999968
mp-866181,Li2NdIn,0.0
mp-28871,In3SnI5,2.004
mp-1016829,MgRuO3,0.0
mp-555858,ZnS,2.0047
mp-977435,ZrAlRh2,0.0
mp-1094447,YMg,0.0
mp-699179,Li7Mn17O32,0.2812999999999999
mp-675571,Gd2Zr2O7,2.7142
mp-2434,SrTl,0.0
mp-769972,Li2FePCO7,2.4432
mvc-7465,CaBiSbO5,2.3346
mp-756578,LaMgI5,1.9695000000000005
mp-556364,Ca2SiCl2O3,5.1049
mp-1023142,CaMg6Nb,0.0
mp-679630,Ba2BeS(OF)4,3.8258
mp-763051,Li2VO2F,1.8069
mp-764199,LiVOF3,1.6869
mp-861693,LiMnPO4,2.9528
mvc-6067,TaF5,4.249700000000002
mp-1026441,Mg14CdBi,0.0
mp-1029681,Ca4SnN4,1.1724000000000006
mp-566578,Na4Ni5(P3O11)2,3.664400000000001
mp-27472,NbSbF10,4.3499
mp-652399,Li(FeGe)6,0.0
mp-778910,Fe6O7F5,0.0674999999999999
mp-554027,Y7C3I6O,0.0
mp-866809,YbB2C,0.0
mp-698318,CuSi2H18C9O2,2.955
mp-978797,Sm3Hf,0.0
mp-579628,Gd2Tl,0.0
mp-651409,Hf(TeCl6)2,1.885
mp-699257,CaAl2Si2(H2O5)2,4.3611
mp-767056,Li2MnO2F,1.0974
mp-705610,Al2NiO4,2.9658999999999995
mp-765086,Li5V3P8O29,0.0
mp-757145,SmH2ClO2,4.7224
mp-1064731,Ti2MnGa,0.05250000000000021
mp-7366,Sr(AgSn)2,0.0
mp-18099,BaSbF5,4.7525
mp-651073,CdAs2C4SN4(OF6)2,3.5227
mp-770125,BaLaCl5,3.8801
mp-865517,YZnRh2,0.0
mp-1079949,UAlPt,0.0
mp-853275,Li7Mn4(P2O7)4,0.14610000000000012
