mpid,formula,shear modulus
mp-977013,H6PbCI3N,4.938531761332978
mp-4262,BeAlB,130.8458121836495
mp-1029726,Li6IrN4,59.0
mp-570689,CaInPt,26.50218519076753
mp-862362,Sc2TcPt,61.250129966249844
mp-4590,Mg(GaO2)2,75.3778413110997
mp-570197,Bi2Pd,13.619896339330769
mp-22258,HfSiMo,103.86151769249996
mp-20458,PtPbF6,10.320597840552454
mp-27934,CdBr2,3.6616879105464646
mp-865730,TiZnAu2,26.15015777835015
mp-567354,TiCl3,3.463911003509884
mp-11563,TiRh,300.0
mp-1029258,Ca(ZnN)2,80.17124877327002
mp-30395,ScInAu2,23.282572194112266
mp-570452,Y(SiAu)2,45.42544605888346
mp-1024984,TbInPt4,57.0
mp-505562,CrCuO2,57.57045414788044
mp-764467,Na2FeO3,36.26515849827625
mp-1253,BaSe,21.0
mp-24726,TiH2,31.367722325881488
mp-345,HfB,82.0740496582953
mp-20521,ScInPt2,5.778987439273387
mp-7921,MgPdF6,27.410223861667234
mp-788,CoTe,50.77581633732275
mp-866056,AcN,18.42864963327737
mvc-11813,CaLaMn2O6,64.0
mp-11541,ZrOs,98.82564131904421
mp-2661,SrSi,33.0
mp-6980,ScCuS2,37.74587272334672
mp-775113,NaMnO2,51.0
mp-10069,Ce(P3Ru)4,109.69322955648545
mp-978256,Mg2TlPb,33.0
mp-866037,GaNiRh2,56.69710286463477
mp-567657,K(CuSe)2,13.402089830029249
mp-867895,Sm2CuRu,32.0
mp-8191,Cs2PtF6,8.901126109360918
mp-7632,NiMoP,95.0
mp-34467,Zn(GaS2)2,28.96422059642159
mp-8487,CaSbPt,35.01855252615248
mp-2493,CeN,76.22221329128297
mp-3207,Sr(NiGe)2,35.65354054801679
mp-669917,ZrRh,47.84407543795386
mp-214,ZrRu,80.95719483228271
mp-2612,GeTe,40.373766486825545
mp-11228,YAl,34.83152002158773
mp-865125,MgGaRh2,78.35464064450672
mp-2515,CrPt3,97.2734714312892
mp-569066,Cs2PdI6,3.2608494713855025
mp-764233,Na8CoO6,25.28382955131281
mp-1029782,Ca3W3N5,49.086068028653536
mp-864897,Zr2CuOs,45.96267866532952
mp-1201,Sb2Te3,13.0
mp-496,SrSi2,30.66184441499573
mp-7818,Pd4Se,37.06842764691291
mp-10550,SrMg2N2,70.1900537269179
mp-636331,V3Pt,48.0
mp-1865,UN,79.0
mp-977011,H3PbCI3NF3,5.1047365073115865
mp-865051,NaCa2Tl,15.0
mp-865558,AcTe3,20.567849846393674
mp-13156,HfAg,50.266596243628165
mp-5063,YAl3Ni2,68.09838558597593
mp-636334,SnRh2,55.16053425069442
mp-2574,ZrO2,48.03359935171298
mp-12906,Sr3CrN3,28.612697889689425
mp-18966,FeAgO2,41.537822437438344
mp-1009538,PdC,19.0
mp-3862,Ca(AlGe)2,38.938319804634425
mp-8642,Re,186.38164969056183
mp-30953,GaBr3,1.1236632551087482
mp-10748,TaCu3S4,24.511041830265608
mp-581833,RbN3,7.107455067579157
mp-504543,SnPbO3,49.471284519441284
mp-505042,Cu(BiO2)2,26.542659143299407
mp-29379,K3BiTe3,4.955448409233432
mp-389,SiPd,58.19394954785275
mp-11227,Al12W,56.73757362176009
mp-34579,Na3HfF7,16.453929630643962
mp-22903,RbI,4.62642129893157
mp-22787,Fe2Si,119.02579053524315
mp-810,NiSb,49.541871183364925
mp-10446,Sc6NiTe2,30.074486726777693
mp-1307,LiGa,29.0
mp-540839,CsPbI3,5.0
mp-9061,KPdF3,21.0
mp-19821,Cr2GeC,82.0
mp-865877,Ti2RePt,78.10648123181097
mp-473,Na3P11,6.223649924777348
mp-1894,WC,278.9601040567486
mp-754157,AlInO3,88.19922839300457
mp-690093,Ca2Fe2O5,38.855654143489254
mp-16548,ZrTiF6,30.58043069382723
mp-570377,Sn3As4,21.158417386847066
mp-980044,YbPrCd2,21.0
mp-19079,CoO,38.082356763249976
mp-22179,YTiSi,49.22701738550748
mp-752826,Al2O3,74.4347943828668
mp-867874,BeVRu2,86.38580591049156
mp-1024955,PrNiSb,35.0
mp-5910,CaCuSb,34.29453594115137
mp-1822,TiAs,72.0
mp-4820,ZrSiO4,95.7274533874222
mp-20049,LiFeP,51.41966278880982
mp-631495,BaYSc,16.0
mp-4276,NaSi2Pd3,44.98203067682714
mp-13548,Cs2Pt,4.55950304851784
mp-14091,AlAgSe2,17.933113044110556
mp-865548,TiInCo2,68.1423426167988
mp-864807,HfZnNi2,49.0
mp-570428,Sc3In,37.606253474868936
mp-862264,Sc2ZnTc,38.018155621721796
mp-648,Na2S,17.712006235856148
mp-623134,ZrInCu2,51.0
mp-568895,BaSbAu,26.0
mp-5748,HfAlNi2,48.86036229174997
mp-16613,AlAuO2,72.2488642124675
mp-306,B2O3,35.79085334920305
mp-25118,VClO,15.0
mp-2361,Hf5Al3,47.65628554865853
mp-984718,BAs,126.18786155281951
mp-12561,TaAs2,96.46963006329977
mp-786,MnSb,40.01740653728304
mp-38683,Co2NiO4,61.433279522018786
mp-156,La,15.0
mp-18972,Sr2VO4,72.32501550876057
mp-11263,Zr3Au,52.0
mp-862446,TaAlRu2,131.26287863432492
mp-22856,Bi2S3,3.2148985593766986
mp-7565,SbRu,51.3461620951754
mp-30883,V4Zn5,56.0
mp-569708,TiPt3,107.02405521646568
mp-28066,ThBrN,18.436066509933198
mp-754128,Ba3Hf2O7,71.0
mp-20395,VAsRh,76.13371108505295
mp-867330,Al2FeNi,94.70798504469278
mp-1849,Mn2P,98.56662958823996
mp-20868,Fe2W,136.69415285825437
mp-997054,CuBiO2,19.56436668269098
mp-1598,Na3P,14.150618217177938
mp-22752,FeSn2,55.65178937435237
mp-20492,ScSiRh,73.91340382165565
mp-10909,AlRe2,139.0885868011424
mp-1180,MnPt3,91.6046738478472
mp-569416,C,43.77899058879898
mp-24084,KH,10.809981130826404
mp-11869,HfSnPd,58.0
mp-18803,Na2WO4,28.0
mp-8041,Rb2S,7.0
mp-11230,Y2Al,29.65585959090483
mp-864920,MgZrAu2,32.25901239714926
mp-13512,CaNiGe2,35.56916140373818
mp-6919,ScSnAu,37.29391542001413
mp-997055,CuBiO2,20.882441577248105
mp-754954,Ag2Se,11.526565082466453
mp-975043,Rb3Ca,3.0
mp-989399,Ca6Al2NF,19.440023802704424
mp-763430,Li3MnF6,15.736942425692305
mp-11279,TiBe,74.59876140545933
mp-569628,CaCdAu,19.29139798186488
mp-2578,NiTe2,23.0
mp-571589,Mo2C,25.390536107062953
mp-2604,MgTe2,21.673367276955773
mp-866165,YMgRh2,47.93415302672943
mp-32407,TaVO5,44.045954130866306
mp-675078,Ba(FeS2)2,19.022612474274602
mp-1918,FeRh,79.38224620080193
mp-9244,LiBC,133.5234641829556
mp-768358,ScInO3,59.5421484538381
mp-569610,CoI2,1.2478948701255588
mp-676518,In3SbTe2,6.0
mp-865497,V2ReOs,144.3020943760308
mp-1211,ScCd,30.358582097644877
mp-540925,Hg2AsF6,5.10760861557957
mp-9898,BaCuAs,33.48179166514437
mp-975106,Rb2Bi2O5,35.22888502589929
mp-18775,Fe3PO7,47.580221038243465
mp-640024,HfInNi2,55.0
mp-557559,S,0.6680167436012203
mp-1068,CuS2,34.59506872249635
mp-2693,SnSe,29.283746030162806
mp-30581,Hf2Cu,58.014266995746695
mp-1008920,Mn2Ge,26.72823782311368
mp-864933,Mg2AgRh,23.6457188705372
mp-5986,BaTiO3,69.3640173052849
mp-28683,Ta(ICl)2,3.0
mp-784631,CrNi2,112.47690135972648
mp-865625,Na2MgSn,18.22154476164948
mp-776791,LiFeF4,29.0
mp-8159,TlCu4S3,15.584055373339734
mp-569331,Li(Sn3Pd)2,20.88542470295605
mp-754358,ZnSeO4,30.556115999605872
mp-30671,Ti2Ga,62.72819866906632
mp-985579,AlFe2,44.0
mp-9023,ScSiAu,63.0
mp-864741,Yb2TlPb,11.0
mp-570722,NbI3,2.270681199965457
mp-557523,VS2,8.456732257773782
mp-568584,N2,1.0
mp-34857,KNO2,6.0
mp-553303,CsCu3O2,7.3518687931130575
mp-768310,LaBiO3,17.456768385043148
mp-5323,CeAlO3,98.47153688647279
mp-866172,HoMg3,24.0
mp-541438,Rb2MnO4,10.983473662520936
mp-567313,Te,14.890269098213482
mp-20847,Ti5Sn3,48.421385429094286
mp-2260,FePt,92.0
mp-777801,LiFeF4,10.700343420703415
mp-12759,Zn2CuAu,26.391825340173696
mp-8237,Ba(AsPd)2,27.6645503080566
mp-3499,MnSbPd2,12.049990769720864
mp-770649,Li5NbO5,64.26607282566195
mp-631317,NaIrPb,7.0
mp-1009832,TaC,81.07027551572564
mp-1022,K2S,9.668124691164838
mp-2323,BeCu,69.69865040836834
mp-6985,Ti,30.4680883167622
mp-1018656,Ca2H3Br,26.0
mp-866132,Na2TlSb,18.533695348943226
mp-867507,TaGaFe2,124.38642620644606
mp-13082,Mn2CoSi,91.37172730347766
mp-568328,FeP4,118.19540986292856
mp-754671,YScO2,52.58900632577149
mp-1804,Fe3N,95.51995689117632
mp-44,U,110.08480679695192
mp-3094,SrAl2O4,45.29403741746457
mp-754126,CuAuO2,21.66727783915599
mp-23231,AgBr,9.56468313902148
mp-862473,Sc2AgRu,38.207462622787965
mvc-15350,Ca2Sn3O8,45.4211624868052
mp-10149,InSb,12.990472514927585
mp-7189,AlPd,65.0
mp-976254,Li3Mg,1.0
mp-101,Ir,216.50586906201409
mp-18968,Li2FeSiO4,44.521012587986334
mp-29481,Rb2WBr6,3.641585134858912
mp-861961,TiZnRh2,82.7212303583199
mp-1029498,Li6CrN4,71.75594400259163
mp-865527,YAl3,39.66986560451269
mp-10457,HfSiPd,92.47543459703544
mp-31584,Na3CoO3,24.80414218362869
mp-1017552,Bi2O3,30.039364034996535
mp-754759,Y2O3,62.0
mp-20805,PdPbF4,18.42264891837013
mp-7376,Sr3(AlSn)2,25.01119985635438
mp-560553,IrF6,2.68006993982436
mvc-15643,WO3,61.114563796235714
mp-19017,LiFePO4,48.0524326806621
mp-20757,MnAlGe,64.39053889418251
mp-14099,ZnAgF3,24.67920762732076
mp-640889,Tm(CuTe)3,28.98964185170273
mp-5632,DyAsO4,54.75824061087825
mp-17518,Sr2TaN3,38.0
mp-23153,I,3.5515689916975823
mp-34,Si,57.6823988849425
mp-10887,HfAlCu2,52.94584541644308
mp-568565,CrAs,66.33441356653451
mp-22784,InNi3,62.27203504008605
mp-2430,ZrGe2,72.84242725490174
mp-18922,Mn5O8,52.6233883150242
mp-510403,GdSb,33.0
mp-4711,Li2CuO2,44.117817908541404
mp-4438,CaSnO3,77.36615589790868
mvc-16068,CaNiN,54.83052432794696
mp-567431,ThCl4,9.888119528512489
mp-769777,NbVO4,32.887017514295536
mp-5388,Zn(SbO2)2,14.003625610452065
mp-1029442,Mg2TaN3,53.0
mp-568735,SiC,186.6660563550146
mp-15778,MgNiSb,41.87105993963654
mp-862364,Sc2OsPt,70.48353150277559
mp-3829,CdSnAs2,23.028996735279414
mp-20249,MnCoP,107.35308543138734
mp-10877,Ca(Al2Cu)4,62.89760039912358
mvc-14149,CoO2,35.2226499939338
mp-560902,MnF2,29.65562199926509
mp-7597,NbSe2,13.149817361099414
mp-977442,Yb2ZnGa,22.0
mp-30818,Li2AlPt,38.0
mp-567612,ScOs2,65.96903041534385
mp-19657,LaMnO3,44.188470452662436
mp-979073,TmMg2Sc,27.0
mp-12657,HfAl2,87.59694767271294
mp-25176,PbWO4,21.72389713971037
mp-1029763,ZnSiN2,19.883165267926195
mp-4255,Ba(CuS)2,28.671160437755056
mp-2802,HfRu,96.96602980184014
mp-11984,YMgTl,39.04650345749651
mp-571520,Si,61.31603379252637
mp-864992,MnNbRu2,88.1921262624215
mp-10312,HfVGe,69.9004572444411
mp-865385,V3Re,70.48607364131038
mp-764744,V2OF5,36.99842831745667
mp-764322,VOF,54.0
mp-3532,CrAgSe2,22.82324505384029
mp-2776,Ga2Au,12.41475315106459
mp-20426,Fe2As,43.61385498071538
mp-19252,K2NiO2,15.010445936257431
mp-605028,Te2Pd3Pb2,15.838415997364983
mp-568419,Mg3Ir,30.98484788357518
mp-375,UO3,63.1189972225383
mp-541837,Bi2Se3,8.424502944845703
mp-27821,Ag3P11,32.423436018645305
mp-865471,VGaTc2,74.44939054172347
mp-5671,Sr(CoP)2,45.209012847516746
mp-867250,LiZn2Pd,20.363852998285502
mp-761556,MnCoO4,82.24567303543094
mp-697126,Ca4(H4Rh)3,41.22502277591312
mp-11430,Ca3Al7Ag2,39.91707443880756
mp-694,VSe2,11.794214385244784
mp-19306,Fe3O4,64.3400292622369
mp-1029923,Sr2CrN3,46.21222110222269
mp-557259,MoF6,2.72180766731276
mp-2176,ZnTe,22.431774531735098
mp-1203,TiO,106.0
mp-12659,Mn2Nb,74.60425503300057
mp-862798,Pt3W,118.33254906790023
mp-11299,Cd2Hg,13.112413370691474
mp-13277,BaLiP,29.299701205582906
mp-561317,Rb2NiF4,20.06128341388704
mp-861481,Pr2AgRu,21.0
mp-867163,Sr2AgPt,20.0
mp-7000,SiO2,43.741471136260174
mp-1216,YbO,88.95743471264004
mp-975272,Hg,3.7342178922687967
mp-2510,ZrHg,23.84148662040387
mp-568014,Nb3Bi,64.46255736501678
mp-10140,Sc3TlB,54.0
mp-10996,Yb(MgSb)2,27.51126003165852
mp-30655,Ga4Ni3,62.2420855913688
mp-1006886,CeS,29.0
mp-774092,Na3CoO3,17.141289644444715
mp-559691,Ca2Al2SiO7,52.6880509867955
mp-571193,MnP4,115.13532746383869
mp-643432,H3N,4.724134800592118
mp-1070,CdSe,14.764938908062847
mp-510441,YInPt2,36.77053426147185
mp-754698,NbO2,51.13282982382625
mp-238,MnPd,51.377440039356145
mp-862290,LiFeRh2,60.15610720791889
mp-568901,NbFe2,86.73132067915398
mp-741,HfO2,94.0
mp-1029562,Li3InN2,58.43810271321328
mp-1821,WSe2,19.595768162552407
mp-13686,Nb5Si3,123.37425140773364
mp-19983,TiCuSn,52.03292739223353
mp-998981,TiAl3,68.82188103923563
mp-1007770,TlAs,18.45511971372908
mp-862704,ScZn2Pt,40.476028923154296
mp-2481,Mg2Cu,27.0
mp-962073,KBaSn,-0.0
mp-656887,Ni3O4,78.29103694463919
mp-21340,HfGePt,78.9071062261977
mp-8603,RbAgO,10.312126671788176
mp-2955,NaMgF3,41.64445597685121
mp-15679,CoAs,74.0
mp-30773,MgNi2Sb,37.325263573395354
mp-5589,Sr(MnP)2,46.18867125059565
mp-769889,TaFeO4,82.51502539811472
mp-300,YbPt3,64.0
mp-605860,Ba2LiN,6.138688486537825
mp-865924,LiZrAu2,10.793267809597282
mp-1029531,Sr3ReN3,28.0
mp-24951,YbFeO3,76.75058078416953
mp-22707,EuAgSb,30.0
mp-11201,Sc6FeSb2,45.358551821022786
mp-19774,Eu(CdSb)2,19.30897987522086
mp-25180,Nd2WO6,53.47498986031098
mp-4120,CaCuAs,43.36871719000201
mp-752735,PdO2,19.18783174730963
mp-8884,ZnTe,21.93503365546953
mp-1029659,Ca3FeN3,46.580359674166964
mp-1638,SrAl2,37.0
mp-18919,CoPdO2,36.394724051580226
mp-2513,As2Pt,82.7063379115407
mp-31339,ScInPd2,36.0
mvc-6921,MgMn2O4,41.40430926282714
mp-29400,CsFeCl3,4.271606270026772
mp-19279,Li2MnO2,59.84879962577506
mp-765183,FeOF,29.359848653189694
mp-4563,Ti3TlC,82.79905516940634
mp-7092,TiSi,98.90324755516264
mp-505824,Cs2PdC2,11.7798314858542
mp-30598,SrCuSn2,23.444623619842574
mp-754086,Li2CuS2,11.094728201579187
mp-24953,DyFeO3,84.0
mp-8300,Ba4As2O,22.0
mp-6766,CaMg(SiO3)2,64.12633791274003
mp-865032,Mn2PtRh,78.34148390705731
mp-600561,LiRh,47.387032734577616
mp-864839,Zn2PdRh,65.46447484748985
mp-20128,Eu(MnAs)2,34.364937894101374
mp-22400,MnCu2SnSe4,19.5572821476145
mp-582034,SiC,187.1591122804052
mp-763705,Zn2Ni3O5,82.63940362743385
mp-489,Ge4Ir,56.775748576823894
mp-7343,Y3Pt,19.12118476543652
mp-30351,MgAg3,2.3598712632210685
mp-5396,MnCo2Sb,73.4586244958723
mp-12520,SrNi2Ge,31.7216183971002
mp-977565,NdBiAu2,10.0
mp-4551,SrHfO3,100.32640676797155
mp-10219,YOF,46.0
mp-2750,Cr2Te3,26.017546003649212
mp-998883,Ge,12.136593588165624
mp-5594,Sc2Si2O7,71.56560069695736
mp-13501,ErCoC2,99.0
mp-569581,Bi2Pt,9.111420642522344
mp-104,Sb,23.5746142377218
mp-3732,Ti2CS,134.4201682820443
mp-1058,PdF2,18.250199884335693
mp-30603,ZrCu5,55.91552338289442
mp-1029741,Sr3IrN3,38.267040550344475
mp-7426,Ba(ZnP)2,29.096780347240628
mp-2152,YNi5,72.2067232585469
mp-9177,Y2Al3Si2,64.6575227194931
mp-865355,Zn3Pt,25.308879944775963
mp-23155,Ar,0.2929398317470413
mp-20516,InPt3,63.68483158249249
mp-867144,CaMgHg2,15.548315356350956
mp-643989,KHCO2,8.836559635098258
mp-865097,NaHgPd2,17.94898841731652
mp-540,ScFe2,65.04229109029565
mp-2658,AlFe,95.4099861131015
mp-705538,MoO3,51.88498990391646
mp-780880,Rb2CoO3,15.127880641670208
mp-894,ZnPt,62.51662008871702
mp-862911,Ti2CoTc,94.05114538198616
mp-4748,NaNbO3,85.81524024124289
mp-11285,Ca3(GaNi)4,35.399194163415224
mp-557668,MnPtF6,19.50030316218133
mp-764060,Na2VO3,59.58317149847034
mp-973024,La3Hf,21.40094590669527
mp-2275,UF6,2.9028149072198954
mp-7298,Li(CuP)2,35.77169707424301
mp-510347,In5S5Br,15.91705670056292
mp-11790,LaCuSe2,29.018895552909235
mp-10381,K2CuSb,8.277889293992176
mp-16254,BaCuP,36.94809410568489
mp-8126,YCuSi,59.0
mp-1871,Fe2C,101.0
mp-561388,FeBiO3,77.0275682213968
mp-20196,NbTe4,20.68783916309256
mp-20817,GePtSe,65.80276836152015
mp-9158,LiCuO2,40.108694778182624
mp-16305,ScPRu,103.08469077439544
mp-27891,Bi2SO2,22.73798546348889
mp-2432,CaMg2,19.0
mp-550893,HfO2,115.4220267239035
mp-554813,NbCrF6,23.235575771704198
mp-215,YSb,29.0
mp-2089,ZrTe3,10.176381605625897
mp-4009,BaPdS2,14.064032611815453
mp-765499,Li3VF6,32.53490916666853
mp-4370,Sr(AsPd)2,33.517465231436766
mp-642822,CaC2,2.6734157088500683
mp-11523,Ni3Sn,11.383697760183091
mp-1029457,Ba(CoN)2,33.0
mp-865146,MgAsPt5,70.36279267845636
mp-22510,FeGe,76.0
mp-3909,ZrAlCo2,78.2029439183744
mp-568931,YbNiSb,33.02326578932179
mp-2696,MgAg,30.0
mp-4008,ZnGeAs2,37.43923584412058
mp-25062,MoCl3O,1.4171531992870063
mp-864927,Hf2ReOs,99.90387184774605
mvc-3525,VZnF4,23.896928206395348
mp-570791,SiC,186.5803689441465
mp-28731,V6C5,174.6279686814715
mp-2187,TiSb,45.00401684411032
mp-1986,ZnO,39.765479026639206
mp-27693,Sc(BC)2,151.0
mp-9946,ZnS,33.49667498102008
mp-1025172,Ho(TiGa2)2,60.0
mp-1658,Tl2O3,31.6123113727794
mp-971661,Si,47.0
mp-555760,S,3.638387096797232
mp-11250,Mg2Au,22.54328469769325
mp-23237,BiF3,31.047699280272216
mp-752928,LiCoS2,34.477638845599806
mp-867272,LiAlCu2,39.80106152387964
mp-569426,SrZn2,15.041246116522752
mp-31453,NbSbRh,40.81701938134313
mp-12760,Zr6Al2Co,50.924927419112905
mp-8432,CaCuP,51.37356372127226
mp-754812,Al2O3,52.20300700993997
mp-570256,Ag2HgI4,5.552770520114516
mp-12565,MnAu4,30.92739053029883
mp-938,GeTe,23.867594156593967
mp-2657,TiO2,109.75989155605387
mp-8211,GaGeTe,10.833149353327565
mp-765922,FeCo3O8,40.159826813143376
mp-1922,RuSe2,92.58306312901495
mp-218,Sm2O3,54.67246601596816
mp-893,ZrSi,93.36457913000044
mp-22977,CsVCl3,5.035459098394138
mp-1249,MgF2,52.0
mp-972828,Cu3Si,51.039390012641675
mp-11273,Be3Nb,125.80995772144131
mp-38194,YOF,64.79154642630559
mp-8621,K2PtSe2,14.29670452763512
mp-34289,TiNbS4,13.858574234048445
mp-7482,RbHgF3,15.00701002193074
mp-866271,LiNiO2,20.710306604224893
mp-21359,SbRh2,51.084281303871286
mp-1018070,Ti2InFe,24.0
mp-28884,Cs(FeAs)2,26.325452246585346
mvc-13133,Cu2SnSe4,8.783217259124521
mp-29900,NiGe2,45.0
mp-30180,Al4Mo,74.12734764662291
mp-865021,Be2RuPt,104.35232497535448
mp-21345,LaGe,37.750973489031814
mp-2371,Ga2Te5,13.849324539806414
mvc-3988,Ca2Fe2O5,37.954812907736894
mp-10154,MnSbIr,40.18168876873982
mp-779972,ZnCoO2,64.53402149456355
mp-505110,FeCuO2,50.36124011217589
mp-4955,AlVCo2,98.23103632603924
mp-2605,CaO,74.0
mp-867317,Cu3Si,50.27641104677734
mp-8927,TaCuN2,62.79536628455028
mp-2210,ZrCu,30.605358671933608
mp-978917,Sn3B,4.0
mp-1943,GaSe,8.93716161155293
mp-865652,TiMn2Si,105.12239611669906
mp-3589,BPO4,61.783282653188564
mp-675902,YCuSe2,27.97627325195927
mp-20422,KMnP,10.301225562789275
mp-21008,Ni3Ge,84.21728077106502
mp-16236,KAgSe,13.065777175399175
mp-2815,MoS2,17.658073063549356
mp-778364,Na6Ti2O7,25.224037168868165
mp-20800,ZrIn2,44.0
mp-1007824,GaN,23.357105583273373
mp-15901,Li2LaTa2O7,68.85517871893187
mp-978283,Mg3In,25.0
mp-8192,Rb2PtF6,10.0
mp-37620,LiMnO2,69.87848697700835
mp-644497,BaTiO3,11.597795491644636
mp-1029655,Sr3WN3,30.005889550224282
mp-7595,GeF2,6.716541424164115
mp-675568,Co2SbTe,60.17360628207658
mp-763867,MnNi3O4,87.384347552451
mp-7650,RbScO2,55.381569722532966
mp-865499,V2TcOs,129.45488928651164
mp-19870,GaFe3,54.096818515200425
mp-29618,NiP3W2,103.19312772707993
mp-560340,La2Pd2O5,48.98366041108493
mp-510584,MoO3,25.667460071890602
mp-34139,Mn2CrO4,55.13344663376429
mvc-11651,Zn(CrSe2)2,31.25332295803459
mp-19795,InS,14.779474663945464
mp-569051,MgH2,32.441354289024474
mp-9166,MgCN2,35.0
mp-974474,ReBr,48.0
mp-4964,YSbPt,47.403718296022866
mp-569639,TlCl,6.0
mp-1025176,HfGa5Ni,34.0
mp-18819,Ni2P2O7,60.0
mp-23227,CuBr,10.0
mp-12666,Be12Pd,77.58070794973312
mp-540719,PbWO4,23.435025597828197
mp-10903,AlPt,32.0
mp-754344,LiZnO2,48.02472670463433
mp-2450,CaSn,21.58490281165864
mp-862379,Sc2TcAg,43.46732768066156
mp-2207,NbSe2,14.102980857911177
mp-8608,K(Cu2As)2,19.222345394238488
mp-22052,Zn(InS2)2,28.0
mp-30366,Ca3Au,10.997832475080942
mp-29661,Si5Pt6,69.4257906105982
mp-961710,VSiPt,46.0
mp-867169,Sr2SnHg,24.0
mp-2199,Fe3Si,92.74259762301484
mp-2126,HfIr3,148.87392576526364
mp-12751,PuNi,16.834058080176128
mp-1018142,NbN,17.45674392072597
mp-3289,LaMgNi4,43.0
mp-7931,SrP,26.57038923963357
mp-3021,Tl(FeSe)2,22.0
mp-30737,YMgAg,17.246329245046283
mp-20181,Ce2C3,70.4906071418332
mp-861616,LiSc2Ir,36.982851662370145
mp-634431,KHCO3,9.979951192990661
mp-20698,LiCoAs,29.604445109126072
mp-22996,SbSeI,2.4945751159201377
mp-1009650,RbSb,3.0
mp-31578,Rb3CoO2,7.851864063414924
mp-2701,NbN,189.322751280528
mp-570485,SrAlSiH,40.12869441042758
mp-10155,P2Ir,128.530965044757
mp-862632,LiCa2Al,19.433996803648018
mp-11512,LiAl2Ir,55.34994259490915
mp-30404,Li2SbAu,20.0
mp-973890,HoHfRu2,72.0
mp-22566,TlInS2,22.326433948401093
mp-774,CaNi5,65.21390381515371
mp-2775,SrAl4,30.06306804973257
mp-4824,NaZnP,26.07714854719541
mp-568866,Na6ZnSn2,9.000944444708754
mp-610517,Ag2S,8.144294966103912
mp-8456,SrAsPt,29.953800813372393
mp-22909,ZnCl2,4.777155594027487
mp-569054,La2Co3,14.0
mp-1349,SrPt2,49.870351658763674
mp-865353,TmI3,1.9758013258732663
mp-1153,Li2S,33.15290852535193
mp-570157,ZrBrN,19.43140584292482
mp-30481,CaPt5,71.44637685070427
mp-973374,LiMg2,12.745283176938381
mp-2317,LaNi5,58.65770246270166
mp-20004,Zr2InC,82.38977276636051
mp-22065,UGePt,48.887843510255564
mp-672287,Li13Si4,27.63508522026121
mp-752849,Y2Pb2O7,70.73074344269232
mp-754311,Mg(ReO4)2,12.560202235924704
mp-75,Nb,19.896550288255106
mp-30301,LiClO4,14.0
mp-29750,CsMgBr3,3.9077751690020697
mp-685022,TePb,19.39489677144799
mp-625998,LiHO,7.398816412318878
mp-867854,Ca2ZnRh,18.29946595505089
mp-7692,Al(CrB)2,174.6706500585571
mp-763353,Fe4O5F3,59.76468534386054
mp-776678,FeO,26.22001277141331
mp-862703,Sc2AgAu,26.0
mp-1359,NbIr,105.23108242121418
mp-2395,Sb3Rh,51.602508657893026
mp-343,PrN,89.69380729574137
mp-1023132,K2Cu(ClF)2,10.418753483661234
mp-542,SrHg,18.0
mp-21029,Li2InPd,18.411705562477405
mp-2398,ScSn2,34.19140654815851
mp-31326,Mg2In,12.0
mp-5784,Na2GeO3,27.68974492588605
mp-1029878,SrMnN2,28.510503408745546
mp-25035,MnBiO3,50.5301579407024
mp-559976,Ta2CS2,27.260753246434582
mp-19365,Ba3V2O8,29.090217827630077
mp-867281,Tc3Pt,175.02968183001218
mp-976424,LiLa3,3.9797392435008816
mp-9615,LiTiS2,48.0
mp-15780,MgPPt5,74.86895845222296
mp-7622,KSO4,9.694348905913145
mp-862586,Re3Pd,172.7751530892112
mp-975383,RbCa3,6.0
mp-27848,TiIN,17.697508736018747
mp-5929,Na5SiP3,17.0
mp-16245,CaSbAu,23.744409939887465
mp-1027164,TeMoWSeS2,12.513943453468444
mp-1011860,Na2CoP2O7,25.0
mp-30593,ZnCu2Ni,59.1577042345827
mp-762506,SrNiO3,54.12776315527678
mp-399,Te2Pt,28.0
mp-23291,PbCl2,7.674033810288212
mp-25469,AlCl3,5.749792234949336
mp-571011,CsI4,2.0438941487117805
mp-11247,Li3Au,6.418848836301497
mp-839,V3Au,72.74330345863893
mp-8643,Os,231.0
mp-569249,Ta3Au,67.9573828213377
mvc-14201,Ca3Sn2O7,63.151243693193855
mp-5193,SrZrS3,35.91679040439661
mp-16482,TiAlAu2,25.46032154416989
mp-22414,CuSeO3,28.573425705414074
mp-4571,CaZrO3,85.0
mp-769218,Ni(PS3)2,7.1839938162871935
mp-1025345,Ti2CrTe4,38.0
mp-13920,Ba(ZnSn)2,23.04969042542466
mp-755018,RbTaO3,56.0
mp-22887,EuCl2,11.026009747503991
mp-3390,Y(CuSi)2,74.97991323498462
mp-567809,AgI,1.4439737959766366
mp-34195,BaCO3,20.04250976596661
mp-38280,LiTiO2,123.37446554338848
mp-753712,YIO,25.0
mp-19940,VAs,85.7362675138692
mp-11883,MgIr2,58.388115007193754
mp-7506,Cr5Si3,132.8411918178652
mp-997024,CsAuO2,10.196539831482493
mp-20197,Cr2GaC,116.0
mp-571576,LaTe2,22.286458262379213
mp-20320,InTe,11.667704151965639
mp-567345,NbRh,57.0
mp-2180,HfSb2,48.58588150159319
mp-13911,Ca(ZnGe)2,19.16280676300592
mp-12665,Be12Ag,31.686661536241413
mp-742,Ti2Cu,55.19409754222983
