MP-ID,System,G_Reuss
mp-760401,Nb3O7F,50
mp-7603,Li2TiF6,29
mp-760376,KTiO3,24
mp-760408,LiZnO2,50
mp-760396,TaAlO4,109
mp-760483,Li2PdO3,55
mp-760539,Li2Ti3O6,48
mp-761361,VSnO4,92
mp-761415,CuNi3O4,76
mp-761474,LiFePO4,23
mp-761524,MgCoO3,65
mp-761568,Rb2CoO3,28
mp-761574,CoSnO3,55
mp-761556,MnCoO4,73
mp-761563,Mn2FeO3,52
mp-762036,Li(CoO2)2,10
mp-762391,Li2(NiO2)3,40
mp-762268,Li3V2O6,48
mp-762506,SrNiO3,52
mp-762915,Li2(NiO2)3,37
mp-763326,CoOF,39
mp-763576,Li3(FeO3)2,44
mp-763634,VCrO4,66
mp-763867,MnNi3O4,87
mp-7639,Na2CuP,18
mp-764060,Na2VO3,57
mp-764004,NaNi2O3,50
mp-764226,Li2VF4,19
mp-764233,Na8CoO6,25
mp-764277,VO2F,24
mp-764286,VOF,81
mp-764372,KCoO2,42
mp-764338,FePO4,12
mp-764362,LiNiF3,38
mp-764360,LiVF4,21
mp-764562,Na2FeO3,39
mp-764648,LiTiO2,86
mp-764698,LiVF3,29
mp-764673,Na3VO4,19
mp-764744,V2OF5,28
mp-764839,Na4FeO5,20
mp-764895,LiVF4,31
mp-765437,NbCrO4,82
mp-765499,Li3VF6,29
mp-765508,V3(O2F)2,49
mp-765777,V3O5F,50
mp-765880,Mg3Fe2O5,88
mp-765889,Ga2CoO4,67
mp-766217,Sr4Cu2O7,52
mp-766756,Mn2CrO4,45
mp-766906,LiVF4,27
mp-766911,LiVF4,15
mp-766909,LiVF6,14
mp-766953,LiVF4,19
mp-767016,NbVO4,71
mp-767013,FePO4,20
mp-767367,VOF,79
mp-768015,LiMnCoO4,41
mp-768032,VOF,53
mp-768037,VOF,75
mp-768060,VOF,52
mp-768063,V2P2O7,56
mp-768572,YAl3O6,27
mp-769647,VOF,60
mp-769726,Li3(FeO2)4,29
mp-769673,Tb2Bi2O7,14
mp-769789,LiFe2O3,61
mp-769799,Na2FeO3,19
mp-2693,SnSe,25
mp-770094,Y2V2O7,35
mp-770086,FeNiO3,33
mp-770398,NiSnO3,73
mp-7704,Ca(AlSi)2,40
mp-770602,TiVO3,72
mp-770618,MgMnO3,87
mp-770583,MnZnO3,39
mp-770649,Li5NbO5,61
mp-770771,SrSc2O4,80
mp-770997,Li2HfO3,23
mp-771200,LiCo3O4,68
mp-771484,VCoO4,46
mp-771663,LiV2O4,21
mp-771686,NbCrO4,51
mp-771725,LiNi3O4,76
mp-771796,Mn3CuO8,27
mp-771811,Mn3CoO8,50
mp-771856,MnVO4,54
mp-771858,LiMnO2,49
mp-772592,RbFeO2,10
mp-773305,Mn3FeO8,51
mp-773296,Mn3NiO8,54
mp-773331,Li3MnO3,31
mp-773534,TiFeO4,50
mp-773864,TiSnO4,44
mp-773929,CrCuO2,48
mp-774096,Li2FeO2,41
mp-774117,V2O3F,76
mp-774148,MnNbO4,44
mp-774192,Li2VO3,65
mp-774155,Li2FeO3,59
mp-774156,NbFeO4,43
mp-774411,Li2VO2,77
mp-775089,Li9(CoO4)2,41
mp-775097,Li2CoO2,28
mp-775127,Li4Fe3O8,30
mp-775331,LiVO2,89
mp-23265,GdCl3,12
mp-775620,CoOF,47
mp-775777,LiFeF4,28
mp-775845,NaCoO2,30
mp-776204,LiV3O4,75
mp-776230,LiFeF4,28
mp-776217,MnV3O8,52
mp-776250,Zr2N2O,57
mp-776264,LiFeF4,22
mp-776184,V3NiO8,57
mp-776331,Zr5N5O2,109
mp-776485,NbV3O8,48
mp-776515,CeFeO3,43
mp-776626,LiVF4,28
mp-776710,LiFeF4,28
mp-776784,Li3FeF6,29
mp-776791,LiFeF4,28
mp-776864,V3CoO8,54
mp-776827,LiFeF4,16
mp-776939,LiVF4,30
mp-777219,LiVF4,21
mp-777225,Li4Fe(WO4)3,83
mp-777463,Li2FeF6,12
mp-777555,MnV2O6,24
mp-777556,LiVF4,10
mp-777595,LiFeF4,13
mp-777667,LiV2O5,32
mp-7781,CaZrS3,35
mp-778364,Na6Ti2O7,23
mp-778717,MgFeO3,56
mp-778746,VOF,58
mp-778757,Na2CoO3,19
mp-778780,VBO4,24
mp-778779,Na2CoO3,29
mp-779190,LiVF4,12
mp-779545,Na3CuO2,12
mp-780002,V2O3F,38
mp-779972,ZnCoO2,63
mp-779985,Li3FeO4,53
mp-780539,LiVF4,30
mp-780545,Na3VO4,17
mp-780742,LiVF4,21
mp-780811,NbVO4,43
mp-780880,Rb2CoO3,14
mp-781698,NaFeO3,32
mp-781959,NaCo2O3,28
mp-782678,Na4WO4,21
mp-782719,LiVF4,27
mp-783905,NaV2O4,18
mp-795616,CrCuO2,48
mp-8001,LiAlO2,92
mp-8276,Sr(ZnP)2,42
mp-8207,Zn(PtO2)3,54
mp-22735,Ca2Sn,15
mp-8085,Mg3P2,39
mp-7851,TaCo3,123
mp-7875,Ba(MgSi)2,39
mp-784631,CrNi2,102
mp-1563,CaSi,37
mp-7937,NaNbS2,47
mp-2741,CaF2,37
mp-5878,KZnF3,34
mp-7848,AlPO4,24
mp-8042,ZrGeO4,82
mp-8159,TlCu4S3,15
mp-9835,CoSb2,57
mp-8291,BaTiF6,21
mp-623,HgPt,35
mp-8335,Ba2ZrO4,55
mp-31467,Ga3Pd7,48
mp-23713,CaH2,32
mp-1925,ZrS,34
mp-27821,Ag3P11,31
mp-20086,MnSn2,46
mp-1030,SbPt7,29
mp-971694,Ge3N2,53
mp-902,BaZn,15
mp-7577,CoSi,116
mp-2350,LaS,32
mp-11718,RbF,13
mp-2432,CaMg2,19
mp-20664,Mn2Sb,19
mp-22682,In2Pt,29
mp-19870,GaFe3,31
mp-556,ZrNi,25
mp-3515,Y(CoB)2,103
mp-20155,CoSn2,53
mp-20536,CoSn,71
mp-1708,YTe,11
mp-10890,LiAl3,43
mp-4342,KNbO3,60
mp-7586,Ni3C,62
mp-555,Fe8N,87
mp-690760,TiH,15
mp-12752,Zr4Al3,77
mp-21260,FeSn,53
mp-2108,Ti5Si3,94
mp-695,TiCo2,93
mp-568610,Bi,10
mp-27145,Ca5Bi3,20
mp-1620,Si2W,188
mp-820,HgSe,11
mp-823,TiCo,61
mp-30867,ScRu,50
mp-12614,Ca2Cu,12
mp-829,AlPd,46
mp-944,AlB2,81
mp-22508,YMn12,88
mp-1359,NbIr,97
mp-2716,TiNi,37
mp-20997,InNi,37
mp-23221,PrBr3,12
mp-22619,NiP2,92
mp-7927,Nb4N5,149
mp-1523,ZrP2,78
mp-634859,CaO2,19
mp-1001602,B12W,82
mp-11358,TaCo3,107
mp-238,MnPd,42
mp-13444,LiSn,15
mp-31379,Zr2Sb,28
mp-733,GeO2,27
mp-570483,V5Si3,50
mp-4248,YCoC2,92
mp-2604,MgTe2,22
mp-574,Ta2Co,77
mp-21215,InPd,24
mp-7343,Y3Pt,17
mp-1539,ZrTe,50
mp-2762,YIr2,86
mp-2802,HfRu,94
mp-569522,MnP4,111
mp-13363,SiPt3,58
mp-10212,ScGe2,54
mp-7384,SmF3,46
mp-8939,Si2W,146
mp-2824,AlPd2,50
mp-2807,ScP,60
mp-214,ZrRu,78
mp-12777,AlCu3,27
mp-17783,Mg3Au,30
mp-2606,BaPd5,39
mp-22919,AgI,11
mp-1364,YNi,23
mp-2918,YCuO2,27
mp-12772,Hf2Al,54
mp-2605,CaO,74
mp-556788,SiO2,29
mp-5126,ZnSO4,31
mp-1401,ZrZn2,59
mp-1412,Ti3Sb,18
mp-2775,SrAl4,30
mp-22749,Mn5C2,94
mp-7947,PtO,36
mp-32994,Hf4N3,97
mp-564,TePd,19
mp-842,CaPt2,58
mp-1022724,CaC4,55
mp-844,Ca3N2,34
mp-684709,K3B17,72
mp-2151,Mg17Al12,23
mp-1808,Ti2Ni,36
mp-4252,SnPS3,10
mp-771,MnAl,74
mp-1439,TiO2,78
mp-846,Hf2Al3,65
mp-19052,K3VO4,10
mp-561877,HoF3,28
mp-549706,MgO,45
mp-1019,YNi2,46
mp-7623,MgAs4,24
mp-1373,Nb3Ge,43
mp-7948,ReSi,80
mp-778,Fe2P,87
mp-2614,HfAl3,80
mp-554405,ZnS,32
mp-7226,V3Ni,90
mp-7822,Sc5Si3,72
mp-23703,LiH,43
mp-7250,Nb6Co7,93
mp-1718,ZrFe2,71
mp-2663,Nb3Pt,75
mp-1057,Al3Ni2,85
mp-569346,CuI,15
mp-1941,GaNi,30
mp-1055,CdSe,26
mp-850,ScNi2,58
mp-20112,Ni3Sn,64
mp-8053,YCo,28
mp-865527,YAl3,33
mp-1773,ReB2,265
mp-1990,Mg3As2,26
mp-11231,YAl3,63
mp-2103,CuAu3,25
mp-7812,GeO2,22
mp-775808,MgO,49
mp-2137,Mg2Ni,28
mp-2343,Mg2Sn,26
mp-17045,Hf3Rh5,65
mp-7582,GeS2,12
mp-1019055,ReN2,248
mp-1543,Ge2Pt,48
mp-2664,TiO,27
mp-2242,GeS,15
mp-631,TiC,175
mp-2172,AlAs,37
mp-30357,Sr3Ag2,10
mp-862,CaSi2,37
mp-569051,MgH2,32
mp-864647,Hf2N,209
mp-2634,NbN,207
mp-1180,MnPt3,89
mp-215,YSb,30
mp-79,Zn,33
mp-2251,Li3N,29
mp-530274,Al23B50,80
mp-21117,FeGe2,73
mp-11513,NbNi3,85
mp-504731,EuF2,29
mp-889,Cr3B4,209
mp-1069,HfSi2,91
mp-1404,CdAu,13
mp-11517,NbRu3,122
mp-22270,CoP,110
mp-9880,YB2C,137
mp-446,Cr3Pt,64
mp-1580,NbN,105
mp-2310,CdO2,36
mp-30883,V4Zn5,50
mp-1018732,HoTe2,23
mp-567551,SiC,185
mp-13138,Cu3Sn,36
mp-1019097,SiC2,35
mp-1589,TiCr2,71
mp-1425,TiCr2,75
mp-256,LaN,67
mp-1424,GePd,37
mp-12769,YSi2,23
mp-2828,HfN,149
mp-1989,Ta5Si3,132
mp-42,Ta,58
mp-825,RuO2,67
mp-28266,P2Pd,48
mp-540,ScFe2,64
mp-568656,SiC,185
mp-27253,Au2O3,34
mp-3889,NaBO2,18
mp-2059,NbAs,83
mp-1028,V3Te4,32
mp-8231,ZrSO,84
mp-2767,TiGa,67
mp-1601,TaRu,72
mp-7000,SiO2,42
mp-6914,CaGa,22
mp-12700,NbPt3,98
mp-27932,Li9Ge4,25
mp-2311,NbO,133
mp-2097,SnO,11
mp-11714,SiC,184
mp-2701,NbN,189
mp-2361,Hf5Al3,47
mp-7857,TiB,188
mp-7228,ReO2,137
mp-27148,BeP2,71
mp-1949,TiMn2,60
mp-4198,Ag3PO4,13
mp-11328,P2W,131
mp-22461,Fe3Sn,51
mp-9946,ZnS,33
mp-11209,AlAs,34
mp-423,GePd2,30
mp-615,YMg,13
mp-3205,CaCO3,21
mp-866134,VFe3,85
mp-1357,P3Rh,96
mp-11413,ScGa2,51
mp-21030,Ti3Sn,166
mp-449,Fe5Si3,101
mp-19962,Sn2Pt,24
mp-30536,V5Sb4,49
mp-11412,ScGa2,45
mp-7631,SiC,185
mp-11233,ZrAl,63
mp-12608,CuPt7,72
mp-2772,ZrAl2,87
mp-2033,Ni3N,72
mp-10052,TiAs,57
mp-2715,CoAs2,83
mp-2403,YPt3,68
mp-1331,YCd2,31
mp-30778,Mg5Rh2,32
mp-894,ZnPt,58
mp-697179,ZrH,11
mp-12070,CuAs,24
mp-20418,SiRh2,66
mp-15951,BeF2,24
mp-11411,ScGa,37
mp-30884,YZn3,37
mp-1020019,Li2PNO2,58
mp-1018100,AlSb,28
mp-3792,YAlO3,109
mp-739,TiP,87
mp-28336,Li3P7,12
mp-1018107,ZrTe2,10
mp-24286,ZrH2,24
mp-17659,Mg23Al30,18
mp-7189,AlPd,65
mp-11870,Hg2Rh,35
mp-2090,FeCo,82
mp-7288,Sc2SO2,67
mp-10408,K2CN2,11
mp-22204,Co2P,75
mp-696746,B4C,175
mp-32880,CuBr,12
mp-9953,HfP,80
mp-8110,AlBO3,131
mp-160,B,196
mp-2317,LaNi5,58
mp-571193,MnP4,112
mp-1346,B6O,204
mp-755264,TiO,170
mp-10886,Al3Cu2,37
mp-6972,YCuO2,27
mp-10015,SiOs,121
mp-9970,ScGe,52
mp-2410,SrAg5,23
mp-9486,K2AlF5,12
mp-252,BeTe,39
mp-2743,LiPd,24
mp-23870,NaH,19
mp-1008487,BW,182
mp-2851,VSb2,41
mp-755300,TiO,51
mp-11230,Y2Al,29
mp-8634,Mn,123
mp-7790,Ti2N,102
mp-635,ScRh3,77
mp-22752,FeSn2,54
mp-7498,Ti5Te4,32
mp-548,NbCr2,63
mp-7188,Al2Os,137
mp-32449,VH2O3,48
mp-20622,SiPd3,41
mp-2330,Nb2Se3,40
mp-7931,SrP,26
mp-9610,Li2CN2,14
mp-2250,ZrNi2,72
mp-2322,YAl2,60
mp-1330,AlN,199
mp-1569,Be2C,228
mp-1935,BaMg2,13
mp-1339,NbIr3,199
mp-1700,AlN,107
mp-126,Pt,46
mp-1418,FeNi3,90
mp-274,Nb5Sb4,49
mp-21859,CuAs2,20
mp-10030,RuC,74
mp-558733,SiO2,192
mp-1903,BaAl4,34
mp-30408,MgAu3,30
mp-253,ScCo2,46
mp-2133,ZnO,41
mp-16886,CdAu,19
mp-3448,KMgF3,42
mp-1356,Sb2Pd,25
mp-2773,BeCo,114
mp-22568,V3Ga,33
mp-2406,Mg5Pd2,24
mp-1221,V3Ge,54
mp-999485,ZnN,14
mp-6938,ZnRh,66
mp-30886,YZn12,51
mp-7092,TiSi,95
mp-1042,HfSi,92
mp-1062,CeMg,12
mp-1047,Ca3N2,38
mp-1046,NbSn2,48
mp-12742,MgPd3,31
mp-786,MnSb,38
mp-788,CoTe,50
mp-782,Te2Pd,20
mp-13178,AlN,113
mp-12648,Ti2Be17,143
mp-22700,V3Se4,53
mp-1860,LaSi,40
mp-32777,WO3,80
mp-1021499,Cu2Se,25
mp-20683,Cu3Se2,14
mp-10649,Si,27
mp-1320,CeSe2,17
mp-34,Si,48
mp-504974,Fe2Mo3O8,42
mvc-15,CrS2,21
mp-30336,Al4W,76
mvc-15387,WN,140
mp-1705,Sb2O5,70
mp-775906,Y2O3,64
mp-776532,HfO2,93
mp-1009594,Pr,14
mp-558852,FeF3,38
mp-754741,ZrO2,42
mp-715262,FeO,38
mp-684602,W2C,167
mp-168,Si,64
mp-10257,Ni,73
mp-72,Ti,59
mp-239,BaS3,18
mp-973364,Mg,18
mp-715590,WO3,94
mp-656887,Ni3O4,77
mp-635966,MoO2,46
mp-26,La,16
mp-571520,Si,60
mp-2746,MoC,133
mp-753629,Zr2O,76
mp-754531,Al2O3,52
mp-1342,BaO,38
mp-2049,ZrMo2,58
mp-136,Fe,183
mp-714961,Ni3O4,77
mp-2173,P2O5,28
mp-998866,C,72
mp-567907,P3N5,80
mp-2340,Na2O2,29
mp-13,Fe,69
mp-971662,Si,45
mp-865212,Fe3Re,176
mp-971669,FeSb3,42
mp-975292,RbMoO3,99
mp-972845,SiMo,92
mp-91,W,147
mp-92,Si,67
mp-90,Cr,124
mp-1266,Na2Se,15
mp-9027,TiS2,30
mp-2452,P2O5,14
mp-27953,Mo2N,78
mp-1269,SmS,30
mp-1315,MgS,52
mp-1275,SiMo3,125
mp-2280,CuSe2,26
mp-10597,Ag,27
mp-54,Co,103
mp-686969,Fe2O3,78
mp-705538,MoO3,42
mp-1018115,PbS,80
mp-488,CuSe,10
mp-142,Ga,34
mp-7048,Al2O3,93
mp-949028,Sn,17
mp-556605,ZrO2,90
mp-771798,WO3,85
mp-539,Ga2S3,22
mp-1105,BaO2,34
mp-1938,Al2O3,143
mp-704419,CuO,29
mp-131,Zr,33
mp-715482,MoO2,32
mp-4770,Na2SO4,22
mp-755759,ZrO2,70
mp-13031,MgSe,14
mp-13032,MgS,16
mp-1139,Co3Mo,131
mp-1019086,CN2,10
mp-14549,CuO,28
mp-30790,ZrMo3,22
mp-755066,Al2O3,81
mp-6985,Ti,23
mp-8566,Ag,25
mp-999549,WN2,222
mp-714969,MoO2,46
mp-30788,SnMo3,98
mp-1123,HgS,13
mp-2794,Fe5C2,78
mp-20901,NiSe2,38
mp-38970,Ga2Te3,14
mp-8640,Hf,41
mp-570002,C,209
mp-741,HfO2,89
mp-13154,Fe3C,89
mp-109,Si,49
mp-352,HfO2,95
mp-1933,Cu3N,28
mp-999498,N2,239
mp-1153,Li2S,33
mp-2231,SnS,15
mp-616559,Ti2S,82
mp-24834,H4N2O3,10
mp-11506,Ni3Mo,85
mp-1868,VS,75
mp-638765,Al2O3,38
mp-1081,V3S4,69
mp-226,FeS2,131
mp-648,Na2S,18
mp-754812,Al2O3,40
mp-11507,Ni4Mo,82
mp-2056,Ni3Se2,46
mp-557762,TiS,74
mp-752826,Al2O3,62
mp-8642,Re,183
mp-1143,Al2O3,145
mp-12087,Cu2S,20
mp-975065,Re,165
mp-7761,Sb,17
mp-18773,WO3,70
mp-18257,Fe7C3,92
mp-776404,ZrO2,85
mp-1087,SrS,31
mp-2070,CoS2,73
mp-8,Re,171
mp-11227,Al12W,57
mp-4529,K2SO4,14
mp-4531,NaNO3,12
mp-1922,RuSe2,90
mp-30180,Al4Mo,73
mp-715434,NiO,97
mp-662,NiSe,23
mp-15651,NiSe,44
mp-755175,Al2O3,119
mp-971,K2O,10
mp-628327,Fe2O3,56
mp-259,AlMo3,119
mp-2305,MoC,237
mp-989695,Cu,47
mp-2125,TeO2,15
mp-1253,BaSe,20
mp-2733,Al8Mo3,101
mp-2780,Fe3Se4,49
mp-1011375,CeSe2,47
mp-1008922,CuN,63
mp-1008500,BaO,26
mp-1008682,TiS2,16
mp-1011377,CeSe2,23
mp-18817,NiSeO4,40
mp-20525,CuSO4,24
mp-3497,FeCuS2,18
mp-541989,Na2CN2,12
mp-555370,V(MoS2)2,68
mp-559044,CuCSN,13
mp-568607,Al5Mo,94
mp-568936,Ag2Se,11
mp-571053,Al5Mo,85
mp-571651,TiSe,57
mp-510404,GdSe,29
mp-565771,CuMoO4,33
mp-19019,NiMoO4,49
mp-19435,CoMoO4,46
mp-19276,BaMoO4,22
mp-19679,Y2Mo2O7,63
mp-19421,FeWO4,51
mp-510456,Zr(MoO4)2,10
mp-19413,AlWO4,108
mp-18852,Na2MoO4,27
mp-640073,FeCuS2,17
mp-639789,Fe2Re3,100
mp-675127,FeSbO4,82
mp-691107,FeOF,36
mp-756361,ZrSeO,47
mp-754954,Ag2Se,10
mp-762920,FeOF,40
mp-763330,FeOF,50
mp-763052,Fe2OF3,37
mp-763056,FeOF,53
mp-763351,Fe2O3F,54
mp-763095,FeOF,52
mp-763353,Fe4O5F3,52
mp-765125,FeOF,68
mp-765195,WO2F,41
mp-765315,FeO2F,46
mp-764716,Fe2OF3,38
mp-768030,FeOF,39
mp-764742,Fe2O3F,56
mp-765183,FeOF,15
mp-771456,TeWO6,81
mp-149,Si,59
mp-755089,ZrO2,73
mp-19443,WO3,85
mp-557,TeO2,25
mp-784630,Ni2Mo,87
mp-782681,FeOF,51
mp-25595,NiO2,59
mp-715923,WO3,85
mp-567397,W2C,163
mp-2034,W2C,164
mp-32662,WO3,70
mp-8639,Ru,177
mp-129,Mo,122
mp-2652,Y2O3,61
mp-19066,W3O8,110
mp-2811,MoN,192
mp-153,Mg,17
mp-1522,FeS2,121
mp-1521,Sb7Mo3,54
mp-755483,Al2O3,104
mp-1627,Mo2S3,59
mp-134,Al,22
mp-3372,Rb2SO4,13
mp-19390,WO3,97
mp-714976,CoO2,21
mp-117,Sn,21
mp-760381,CuS,14
mp-103,Hf,56
mp-1509,Sn2S3,10
mp-510536,MoO2,77
mp-104,Sb,19
mp-1692,CuO,16
mp-24972,Fe2O3,86
mp-21276,PbS,26
mp-19,Te,11
mp-1894,WC,276
mp-754628,WN2,25
mp-1500,BaS,24
mp-102,Co,91
mp-1017,Zr3O,53
mp-2619,FeSb,49
mp-1547,NiS,57
mp-33,Ru,192
mp-362,Ni3S2,55
mp-230,SbO2,51
mp-30,Cu,29
mp-146,V,23
mp-11334,W,125
mp-1552,Mo2C,148
mp-510623,Fe3C,65
mp-20868,Fe2W,135
mp-716509,WO3,35
mp-886,Ga2O3,63
mp-19128,CoO,33
mp-550893,HfO2,96
mp-991,WN,139
mp-7583,SiS2,17
mp-2000,CuSe2,23
mp-781777,FeO,31
mp-566278,WO3,74
mp-19342,WO3,42
mp-754624,Al2O3,120
mp-756436,FeO,35
mp-28,Ce,36
mp-760,FeSe2,89
mp-755263,CrS2,12
mp-2672,K2O2,15
mp-2363,HfMo2,67
mp-760432,Cu2O3,35
mp-21462,Eu,10
mp-1871,Fe2C,98
mp-2254,Al2O3,101
mp-754629,WN2,26
mp-1022728,Cu3O2,25
mp-19372,WO2,59
mp-20714,FeSb2,54
mp-165,Si,60
mp-112,Y,26
mp-46,Ti,46
mp-13136,WC,142
mp-8635,Zr,27
mp-504,CuS,20
mp-754759,Y2O3,61
mp-754401,Al2O3,42
mp-775907,Y2O3,59
mp-1565,ZrO2,86
mp-1340,Ga2Se3,18
mp-559175,WO3,94
mp-24084,KH,11
mp-219,MoP,132
mp-1068,CuS2,34
mp-10021,Ga,12
mp-775909,ZrO2,79
mp-19009,NiO,97
mp-1332,Si3Mo5,119
mp-555599,CuS,20
mp-4533,Na2SiO3,33
mp-38725,NaBH4,10
mp-752467,NbO2F,46
mp-5515,Li7MnN4,66
mp-864715,HfInCo2,75
mp-677105,Cu2GeSe3,24
