MP-ID,System,G_Reuss
mp-764060,Na2VO3,57
mp-764004,NaNi2O3,50
mp-764226,Li2VF4,19
mp-764233,Na8CoO6,25
mp-764372,KCoO2,42
mp-764322,VOF,51
mp-764362,LiNiF3,38
mp-764467,Na2FeO3,34
mp-764640,NaNi2O3,65
mp-764698,LiVF3,29
mp-764673,Na3VO4,19
mp-764744,V2OF5,28
mp-764819,VOF2,33
mp-764839,Na4FeO5,20
mp-764895,LiVF4,31
mp-765437,NbCrO4,82
mp-765445,Li2VF4,32
mp-765499,Li3VF6,29
mp-765508,V3(O2F)2,49
mp-765736,NaNi5O6,74
mp-765777,V3O5F,50
mp-765880,Mg3Fe2O5,88
mp-765889,Ga2CoO4,67
mp-765966,LiVF6,17
mp-766756,Mn2CrO4,45
mp-766906,LiVF4,27
mp-766911,LiVF4,15
mp-766917,LiVF6,15
mp-766953,LiVF4,19
mp-767016,NbVO4,71
mp-767367,VOF,79
mp-767836,Mn2CoO4,50
mp-768015,LiMnCoO4,41
mp-768032,VOF,53
mp-768037,VOF,75
mp-768060,VOF,52
mp-768310,LaBiO3,14
mp-769647,VOF,60
mp-769726,Li3(FeO2)4,29
mp-769673,Tb2Bi2O7,14
mp-769789,LiFe2O3,61
mp-769899,MgFe2O5,53
mp-2693,SnSe,25
mp-770002,AlCrO4,93
mp-770398,NiSnO3,73
mp-7704,Ca(AlSi)2,40
mp-770602,TiVO3,72
mp-770618,MgMnO3,87
mp-770583,MnZnO3,39
mp-770635,LiNiO2,75
mp-770649,Li5NbO5,61
mp-770771,SrSc2O4,80
mp-770997,Li2HfO3,23
mp-771484,VCoO4,46
mp-771532,Li(NiO2)2,44
mp-771663,LiV2O4,21
mp-771686,NbCrO4,51
mp-771725,LiNi3O4,76
mp-771789,TiMn3O8,59
mp-771919,LiFeO2,92
mp-771986,Li4Fe3O8,48
mp-773305,Mn3FeO8,51
mp-773296,Mn3NiO8,54
mp-773331,Li3MnO3,31
mp-773450,TiCrO4,55
mp-773534,TiFeO4,50
mp-773864,TiSnO4,44
mp-773929,CrCuO2,48
mp-774092,Na3CoO3,13
mp-774117,V2O3F,76
mp-774148,MnNbO4,44
mp-774155,Li2FeO3,59
mp-774156,NbFeO4,43
mp-774411,Li2VO2,77
mp-7748,NaAlO2,90
mp-775089,Li9(CoO4)2,41
mp-775097,Li2CoO2,28
mp-775127,Li4Fe3O8,30
mp-775296,TiMnO4,62
mp-775236,LiMnO2,55
mp-775331,LiVO2,89
mp-23265,GdCl3,12
mp-775777,LiFeF4,28
mp-775845,NaCoO2,30
mp-776204,LiV3O4,75
mp-776217,MnV3O8,52
mp-776250,Zr2N2O,57
mp-776264,LiFeF4,22
mp-776331,Zr5N5O2,109
mp-776513,LiVF4,28
mp-776515,CeFeO3,43
mp-776626,LiVF4,28
mp-776710,LiFeF4,28
mp-776784,Li3FeF6,29
mp-776791,LiFeF4,28
mp-776803,LiFeF4,28
mp-776864,V3CoO8,54
mp-776827,LiFeF4,16
mp-776881,LiFeF4,31
mp-777219,LiVF4,21
mp-777225,Li4Fe(WO4)3,83
mp-777463,Li2FeF6,12
mp-777555,MnV2O6,24
mp-777556,LiVF4,10
mp-777595,LiFeF4,13
mp-7781,CaZrS3,35
mp-778364,Na6Ti2O7,23
mp-778717,MgFeO3,56
mp-778746,VOF,58
mp-778757,Na2CoO3,19
mp-778780,VBO4,24
mp-778779,Na2CoO3,29
mp-779190,LiVF4,12
mp-865592,Y2ZnRu,31
mp-779545,Na3CuO2,12
mp-780002,V2O3F,38
mp-779972,ZnCoO2,63
mp-779985,Li3FeO4,53
mp-780539,LiVF4,30
mp-780545,Na3VO4,17
mp-780811,NbVO4,43
mp-780880,Rb2CoO3,14
mp-781698,NaFeO3,32
mp-781959,NaCo2O3,28
mp-782678,Na4WO4,21
mp-782719,LiVF4,27
mp-783905,NaV2O4,18
mp-795616,CrCuO2,48
mp-8001,LiAlO2,92
mp-8207,Zn(PtO2)3,54
mp-8285,ZnGeO3,32
mp-8310,Li(NiP)2,36
mp-541289,Y2S3,30
mp-992,CaGa2,27
mp-22735,Ca2Sn,15
mp-19814,NiAs2,48
mp-8085,Mg3P2,39
mp-784631,CrNi2,102
mp-1563,CaSi,37
mp-1349,SrPt2,49
mp-2741,CaF2,37
mp-20662,Sn4Pt,27
mp-1731,LaCo5,23
mp-8278,Ba(MgP)2,37
mp-8159,TlCu4S3,15
mp-9835,CoSb2,57
mp-8291,BaTiF6,21
mp-623,HgPt,35
mp-5798,Al6C3N2,103
mp-23713,CaH2,32
mp-1925,ZrS,34
mp-27821,Ag3P11,31
mp-987,ZnCu,11
mp-20086,MnSn2,46
mp-971694,Ge3N2,53
mp-1542,YB2,151
mp-87,Be,160
mp-7577,CoSi,116
mp-2350,LaS,32
mp-11718,RbF,13
mp-2432,CaMg2,19
mp-20664,Mn2Sb,19
mp-22682,In2Pt,29
mp-19870,GaFe3,31
mp-556,ZrNi,25
mp-3515,Y(CoB)2,103
mp-20155,CoSn2,53
mp-20536,CoSn,71
mp-1708,YTe,11
mp-10890,LiAl3,43
mp-4342,KNbO3,60
mp-555,Fe8N,87
mp-690760,TiH,15
mp-12752,Zr4Al3,77
mp-21260,FeSn,53
mp-2108,Ti5Si3,94
mp-695,TiCo2,93
mp-1749,CaAl4,27
mp-21255,FeGe,83
mp-568610,Bi,10
mp-11359,Ga2Cu,35
mp-27838,Na3Bi,10
mp-2500,AlCu,66
mp-1620,Si2W,188
mp-1557,Mg3Au,29
mp-820,HgSe,11
mp-12614,Ca2Cu,12
mp-829,AlPd,46
mp-8044,V2PC,144
mp-944,AlB2,81
mp-22508,YMn12,88
mp-1359,NbIr,97
mp-2716,TiNi,37
mp-7859,ZrS,33
mp-23221,PrBr3,12
mp-30798,NbZn2,82
mp-1746,MgF2,56
mp-113,Tc,140
mp-7927,Nb4N5,149
mp-696,SiPt,68
mp-682,NaF,30
mp-1001602,B12W,82
mp-11358,TaCo3,107
mp-2404,CaAl2,41
mp-238,MnPd,42
mp-13444,LiSn,15
mp-13365,SrZn2,19
mp-1367,Mg2Si,45
mp-733,GeO2,27
mp-570483,V5Si3,50
mp-4248,YCoC2,92
mp-7832,BW,192
mp-2604,MgTe2,22
mp-574,Ta2Co,77
mp-568,TiSb2,53
mp-21215,InPd,24
mp-1539,ZrTe,50
mp-2762,YIr2,86
mp-2802,HfRu,94
mp-569522,MnP4,111
mp-13363,SiPt3,58
mp-12773,Zr2Al,38
mp-10212,ScGe2,54
mp-7384,SmF3,46
mp-8939,Si2W,146
mp-2824,AlPd2,50
mp-2807,ScP,60
mp-948,ZnTe,15
mp-214,ZrRu,78
mp-12777,AlCu3,27
mp-17783,Mg3Au,30
mp-22919,AgI,11
mp-12779,CdTe,13
mp-757,Li3As,29
mp-2918,YCuO2,27
mp-12772,Hf2Al,54
mp-19908,EuF3,33
mp-978496,SiB4,86
mp-1431,MnSi,141
mp-871,FeSi,138
mp-2605,CaO,74
mp-556788,SiO2,29
mp-5126,ZnSO4,31
mp-9173,TiO2,47
mp-1401,ZrZn2,59
mp-1412,Ti3Sb,18
mp-2775,SrAl4,30
mp-7947,PtO,36
mp-11607,Si3N4,136
mp-32994,Hf4N3,97
mp-564,TePd,19
mp-842,CaPt2,58
mp-1022724,CaC4,55
mp-844,Ca3N2,34
mp-684709,K3B17,72
mp-2151,Mg17Al12,23
mp-2152,YNi5,71
mp-1808,Ti2Ni,36
mp-562,Sb2Pt,51
mp-771,MnAl,74
mp-1439,TiO2,78
mp-846,Hf2Al3,65
mp-19052,K3VO4,10
mp-571438,Be12V,143
mp-4253,V(CrC)2,101
mp-561877,HoF3,28
mp-1019,YNi2,46
mp-7623,MgAs4,24
mp-7948,ReSi,80
mp-778,Fe2P,87
mp-554405,ZnS,32
mp-893,ZrSi,90
mp-23703,LiH,43
mp-7250,Nb6Co7,93
mp-568867,Si3N4,40
mp-1718,ZrFe2,71
mp-2469,CdS,15
mp-20061,GePt2,28
mp-2663,Nb3Pt,75
mp-1057,Al3Ni2,85
mp-569346,CuI,15
mp-1941,GaNi,30
mp-850,ScNi2,58
mp-8053,YCo,28
mp-865527,YAl3,33
mp-1773,ReB2,265
mp-1990,Mg3As2,26
mp-2103,CuAu3,25
mp-7812,GeO2,22
mp-775808,MgO,49
mp-865,CaB6,62
mp-625,Mg3Ru2,50
mp-2137,Mg2Ni,28
mp-2343,Mg2Sn,26
mp-7582,GeS2,12
mp-1019055,ReN2,248
mp-1543,Ge2Pt,48
mp-2242,GeS,15
mp-631,TiC,175
mp-2172,AlAs,37
mp-2647,Al2Au,31
mp-30357,Sr3Ag2,10
mp-2578,NiTe2,19
mp-862,CaSi2,37
mp-569051,MgH2,32
mp-864647,Hf2N,209
mp-2634,NbN,207
mp-11025,ZnP2,41
mp-1180,MnPt3,89
mp-725,RhO2,77
mp-215,YSb,30
mp-9923,VP2,122
mp-20296,In2Co,23
mp-79,Zn,33
mp-2251,Li3N,29
mp-21117,FeGe2,73
mp-504731,EuF2,29
mp-889,Cr3B4,209
mp-11517,NbRu3,122
mp-7818,Pd4Se,36
mp-446,Cr3Pt,64
mp-30882,TiZn2,63
mp-1580,NbN,105
mp-2310,CdO2,36
mp-30883,V4Zn5,50
mp-11566,ScZn,34
mp-8046,Ta4N5,162
mp-1018732,HoTe2,23
mp-13138,Cu3Sn,36
mp-1589,TiCr2,71
mp-776456,Ti2O3,86
mp-256,LaN,67
mp-1424,GePd,37
mp-12769,YSi2,23
mp-11514,NbPt2,101
mp-1989,Ta5Si3,132
mp-20828,Pt3Pb,44
mp-825,RuO2,67
mp-540,ScFe2,64
mp-556253,Tm2O3,65
mp-568656,SiC,185
mp-8615,NbBO4,132
mp-2059,NbAs,83
mp-1028,V3Te4,32
mp-15837,Nb5Se4,47
mp-8231,ZrSO,84
mp-1601,TaRu,72
mp-6914,CaGa,22
mp-2091,V3B2,198
mp-2827,YCo5,45
mp-12700,NbPt3,98
mp-27932,Li9Ge4,25
mp-2311,NbO,133
mp-11809,TiAl2,80
mp-27505,Fe3Sn2,56
mp-2097,SnO,11
mp-11714,SiC,184
mp-2701,NbN,189
mp-2361,Hf5Al3,47
mp-953,NbZn3,69
mp-7857,TiB,188
mp-7228,ReO2,137
mp-27148,BeP2,71
mp-1949,TiMn2,60
mp-11328,P2W,131
mp-22461,Fe3Sn,51
mp-9946,ZnS,33
mp-11209,AlAs,34
mp-2826,Lu2S3,31
mp-3205,CaCO3,21
mp-866134,VFe3,85
mp-1357,P3Rh,96
mp-21030,Ti3Sn,166
mp-449,Fe5Si3,101
mp-12071,Ti3As,44
mp-30536,V5Sb4,49
mp-11412,ScGa2,45
mp-20883,Fe3Sn,52
mp-7631,SiC,185
mp-12608,CuPt7,72
mp-2772,ZrAl2,87
mp-2033,Ni3N,72
mp-10052,TiAs,57
mp-2715,CoAs2,83
mp-2403,YPt3,68
mp-30778,Mg5Rh2,32
mp-10264,NiTe,16
mp-894,ZnPt,58
mp-697179,ZrH,11
mp-12070,CuAs,24
mp-15951,BeF2,24
mp-11411,ScGa,37
mp-30884,YZn3,37
mp-1020019,Li2PNO2,58
mp-7819,Pd4S,36
mp-1018100,AlSb,28
mp-23209,SrCl2,12
mp-3792,YAlO3,109
mp-8372,CaSi2,30
mp-1018107,ZrTe2,10
mp-24286,ZrH2,24
mp-17659,Mg23Al30,18
mp-7189,AlPd,65
mp-9208,V2B3,235
mp-20857,CoB,149
mp-14285,CoP2,113
mp-1982,Al21Pt8,62
mp-11870,Hg2Rh,35
mp-2258,Cu3Au,43
mp-763,MgB2,107
mp-22204,Co2P,75
mp-696746,B4C,175
mp-32880,CuBr,12
mp-2853,GaN,126
mp-8110,AlBO3,131
mp-160,B,196
mp-15621,AlSb,30
mp-1346,B6O,204
mp-755264,TiO,170
mp-6972,YCuO2,27
mp-2624,AlSb,29
mp-10015,SiOs,121
mp-9970,ScGe,52
mp-2410,SrAg5,23
mp-9486,K2AlF5,12
mp-252,BeTe,39
mp-2743,LiPd,24
mp-23870,NaH,19
mp-1008487,BW,182
mp-2851,VSb2,41
mp-755300,TiO,51
mp-8634,Mn,123
mp-2856,Mn4Al11,84
mp-22752,FeSn2,54
mp-7904,CdP4,26
mp-7498,Ti5Te4,32
mp-548,NbCr2,63
mp-1714,FeSi2,127
mp-7188,Al2Os,137
mp-20622,SiPd3,41
mp-7931,SrP,26
mp-2250,ZrNi2,72
mp-1330,AlN,199
mp-1935,BaMg2,13
mp-1339,NbIr3,199
mp-1700,AlN,107
mp-126,Pt,46
mp-30852,TiPt8,83
mp-274,Nb5Sb4,49
mp-21859,CuAs2,20
mp-728,Li2Pd,18
mp-10030,RuC,74
mp-891,TaNi3,79
mp-729,Cr3Si,153
mp-558733,SiO2,192
mp-738,Sb2Au,23
mp-30408,MgAu3,30
mp-253,ScCo2,46
mp-16886,CdAu,19
mp-3448,KMgF3,42
mp-203,NiTe,33
mp-1356,Sb2Pd,25
mp-2773,BeCo,114
mp-22568,V3Ga,33
mp-1221,V3Ge,54
mp-999485,ZnN,14
mp-6938,ZnRh,66
mp-3762,VCu3S4,24
mp-7092,TiSi,95
mp-510408,MnO2,197
mp-1042,HfSi,92
mp-1062,CeMg,12
mp-1047,Ca3N2,38
mp-22899,LiI,13
mp-12742,MgPd3,31
mp-786,MnSb,38
mp-782,Te2Pd,20
mp-1019584,CaAl2SiO6,66
mp-13178,AlN,113
mp-12648,Ti2Be17,143
mp-188,AlPt3,89
mp-22700,V3Se4,53
mp-1860,LaSi,40
mp-573,Ni3Se4,34
mp-32777,WO3,80
mp-715572,Fe2O3,79
mp-1096,CeS,42
mp-20683,Cu3Se2,14
mp-10649,Si,27
mp-1320,CeSe2,17
mp-34,Si,48
mp-504974,Fe2Mo3O8,42
mp-30336,Al4W,76
mp-1954,P3N5,95
mp-1705,Sb2O5,70
mp-775906,Y2O3,64
mp-776532,HfO2,93
mp-11800,Co3Se4,43
mp-1009594,Pr,14
mp-550,Al12Mo,57
mp-22309,CoSe2,65
mp-558852,FeF3,38
mp-715262,FeO,38
mp-684602,W2C,167
mp-775935,ZrO2,44
mp-168,Si,64
mp-10257,Ni,73
mp-72,Ti,59
mp-239,BaS3,18
mp-1022,K2S,10
mp-715590,WO3,94
mp-656887,Ni3O4,77
mp-635966,MoO2,46
mp-2746,MoC,133
mp-1403,Sm2S3,36
mp-753629,Zr2O,76
mp-754531,Al2O3,52
mp-1342,BaO,38
mp-136,Fe,183
mp-714961,Ni3O4,77
mp-2173,P2O5,28
mp-998866,C,72
mp-567907,P3N5,80
mp-2552,TeO3,76
mp-865212,Fe3Re,176
mp-971669,FeSb3,42
mp-975292,RbMoO3,99
mp-972845,SiMo,92
mp-91,W,147
mp-92,Si,67
mp-90,Cr,124
mp-1266,Na2Se,15
mp-9027,TiS2,30
mp-2452,P2O5,14
mp-995434,Fe11MoC4,71
mp-27953,Mo2N,78
mp-998968,TiMo,35
mp-1269,SmS,30
mp-1315,MgS,52
mp-1275,SiMo3,125
mp-84,Sn,21
mp-1672,CaS,38
mp-2286,Li2Se,27
mp-686969,Fe2O3,78
mp-705538,MoO3,42
mp-1018115,PbS,80
mp-2592,Si2Mo,175
mp-488,CuSe,10
mp-755769,ZrO2,40
mp-142,Ga,34
mp-1018028,TiS,97
mp-949028,Sn,17
mp-771798,WO3,85
mp-539,Ga2S3,22
mp-1938,Al2O3,143
mp-704419,CuO,29
mp-14024,Zr3O,52
mp-715482,MoO2,32
mp-4770,Na2SO4,22
mp-755759,ZrO2,70
mp-554462,TiS,76
mp-567313,Te,11
mp-13032,MgS,16
mp-1139,Co3Mo,131
mp-1019086,CN2,10
mp-14549,CuO,28
mp-755066,Al2O3,81
mp-6985,Ti,23
mp-55,Sn,12
mp-8566,Ag,25
mp-999549,WN2,222
mp-714969,MoO2,46
mp-30788,SnMo3,98
mp-1123,HgS,13
mp-2794,Fe5C2,78
mp-20901,NiSe2,38
mp-38970,Ga2Te3,14
mp-8640,Hf,41
mp-570002,C,209
mp-2237,TeO2,40
mp-741,HfO2,89
mp-13154,Fe3C,89
mp-556911,FeF2,29
mp-20483,Pb,11
mp-2371,Ga2Te5,13
mp-1933,Cu3N,28
mp-685097,HfO2,104
mp-1274,CoS,45
mp-999498,N2,239
mp-10760,MgSe,41
mp-771359,Cu2O3,56
mp-2231,SnS,15
mp-11506,Ni3Mo,85
mp-1868,VS,75
mp-638765,Al2O3,38
mp-510584,MoO3,15
mp-1081,V3S4,69
mp-226,FeS2,131
mp-648,Na2S,18
mp-11507,Ni4Mo,82
mp-2056,Ni3Se2,46
mp-557762,TiS,74
mp-752826,Al2O3,62
mp-8642,Re,183
mp-16220,Si,36
mp-12177,Te2O5,31
mp-12087,Cu2S,20
mp-975065,Re,165
mp-7761,Sb,17
mp-18773,WO3,70
mp-1087,SrS,31
mp-2070,CoS2,73
mp-782702,Ni5O6,61
mp-8,Re,171
mp-684679,Sb6O13,71
mp-565994,WO3,66
mp-4529,K2SO4,14
mp-4531,NaNO3,12
mp-2201,PbSe,23
mp-1922,RuSe2,90
mp-715434,NiO,97
mp-662,NiSe,23
mp-15651,NiSe,44
mp-1473,Fe7W6,130
mp-755175,Al2O3,119
mp-971,K2O,10
mp-628327,Fe2O3,56
mp-259,AlMo3,119
mp-2305,MoC,237
mp-989695,Cu,47
mp-2125,TeO2,15
mp-1253,BaSe,20
mp-2733,Al8Mo3,101
mp-704645,CuO,16
mp-1011375,CeSe2,47
mp-1008922,CuN,63
mp-1008682,TiS2,16
mp-1011377,CeSe2,23
mp-3497,FeCuS2,18
mp-541989,Na2CN2,12
mp-555370,V(MoS2)2,68
mp-559044,CuCSN,13
mp-568607,Al5Mo,94
mp-568936,Ag2Se,11
mp-568789,TiSe,62
mp-571053,Al5Mo,85
mp-571651,TiSe,57
mp-510404,GdSe,29
mp-571247,Al3Mo,95
mp-19019,NiMoO4,49
mp-19435,CoMoO4,46
mp-19679,Y2Mo2O7,63
mp-19421,FeWO4,51
mp-510456,Zr(MoO4)2,10
mp-19413,AlWO4,108
mp-18852,Na2MoO4,27
mp-640073,FeCuS2,17
mp-639789,Fe2Re3,100
mp-510588,Fe(SbO2)2,10
mp-675127,FeSbO4,82
mp-691107,FeOF,36
mp-756361,ZrSeO,47
mp-754954,Ag2Se,10
mp-756134,ZrSeO,73
mp-762920,FeOF,40
mp-763136,FeOF,52
mp-763330,FeOF,50
mp-763052,Fe2OF3,37
mp-763056,FeOF,53
mp-765125,FeOF,68
mp-765195,WO2F,41
mp-765315,FeO2F,46
mp-764716,Fe2OF3,38
mp-768030,FeOF,39
mp-764742,Fe2O3F,56
mp-765183,FeOF,15
mp-765184,W3O7F,77
mp-771456,TeWO6,81
mp-754403,ZrO2,32
mp-149,Si,59
mp-715460,CoO,23
mp-755089,ZrO2,73
mp-19443,WO3,85
mp-2352,Na2O,29
mp-557,TeO2,25
mp-784630,Ni2Mo,87
mp-782681,FeOF,51
mp-782682,FeOF,50
mp-25595,NiO2,59
mp-715923,WO3,85
mp-567397,W2C,163
mp-2034,W2C,164
mp-32662,WO3,70
mp-20862,CoSe2,55
mp-129,Mo,122
mp-24864,CoO,23
mp-2652,Y2O3,61
mp-19066,W3O8,110
mp-124,Ag,17
mp-2574,ZrO2,22
mp-2811,MoN,192
mp-153,Mg,17
mp-1522,FeS2,121
mp-3372,Rb2SO4,13
mp-19390,WO3,97
mp-8938,Si2Mo,148
mp-117,Sn,21
mp-103,Hf,56
mp-1509,Sn2S3,10
mp-510536,MoO2,77
mp-104,Sb,19
mp-21276,PbS,26
mp-19,Te,11
mp-754628,WN2,25
mp-1500,BaS,24
mp-102,Co,91
mp-618991,Cu2S,28
mp-2619,FeSb,49
mp-33,Ru,192
mp-775910,ZrO2,95
mp-230,SbO2,51
mp-676011,Si,23
mp-30,Cu,29
mp-146,V,23
mp-11334,W,125
mp-999200,Si,45
mp-1552,Mo2C,148
mp-510623,Fe3C,65
mp-20868,Fe2W,135
mp-886,Ga2O3,63
mp-19128,CoO,33
mp-550893,HfO2,96
mp-19306,Fe3O4,63
mp-715469,WO3,97
mp-23,Ni,88
mp-636289,WO3,82
mp-781777,FeO,31
mp-18856,MoO3,34
mp-566278,WO3,74
mp-2654,Al2S3,21
mp-756436,FeO,35
mp-28,Ce,36
mp-1023128,CuS,38
mp-760,FeSe2,89
mp-2672,K2O2,15
mp-2363,HfMo2,67
mp-21462,Eu,10
mp-1871,Fe2C,98
mp-2254,Al2O3,101
mp-754629,WN2,26
mp-1022728,Cu3O2,25
mp-18905,FeO,55
mp-165,Si,60
mp-46,Ti,46
mp-13136,WC,142
mp-8635,Zr,27
mp-594,NiS,14
mp-775907,Y2O3,59
mp-1565,ZrO2,86
mp-2858,ZrO2,81
mp-554609,VS,117
mp-559175,WO3,94
mp-24084,KH,11
mp-1068,CuS2,34
mp-775909,ZrO2,79
mp-2136,Sb2O3,17
mp-1332,Si3Mo5,119
mp-1045,Nd2O3,50
mp-555599,CuS,20
mvc-3489,Y2Fe2O7,71
mp-4533,Na2SiO3,33
mp-38725,NaBH4,10
mp-752467,NbO2F,46
mp-862361,Sc2NiOs,63
mp-5515,Li7MnN4,66
mp-864715,HfInCo2,75
mp-677105,Cu2GeSe3,24
